"","Row.ID","Place.ID","Place.Name","Use.Code","Use.Level","Acreage.1986","Acreage.1995","Acreage.2002","Acreage.2007","Acreage.2012","Acreage.2015","Place.Total.Area","description"
"6858",33245,1518,"Long Beach Twp",12,"2",77.7,81.1,77.6,77.2,"74.1",68.4,15071.8,"Commercial and Services"
"6859",33246,1518,"Long Beach Twp",14,"2",44.2,45.4,82.1,83.4,"83.5",83.8,15071.8,"Transportation/Communication/Utilities"
"6860",33247,1518,"Long Beach Twp",17,"2",71.8,61.3,14.3,15.5,"8.6",8.1,15071.8,"Other Urban or Built-up Land"
"6861",33262,1518,"Long Beach Twp",1100,"3",0.4,0,0,0,".0",0,15071.8,"Residential (Other)"
"6862",33263,1518,"Long Beach Twp",1110,"3",790.4,793.7,798.2,796.7,"791.2",789,15071.8,"Residential (High Density or Multiple Dwelling)"
"6863",33264,1518,"Long Beach Twp",1120,"3",676.8,718.6,713.3,717,"725.2",724.2,15071.8,"Residential (Single Unit, Medium Density)"
"6864",33265,1518,"Long Beach Twp",1130,"3",14.7,28.9,23.2,20.6,"20.4",20.4,15071.8,"Residential (Single Unit, Low Density)"
"6865",33266,1518,"Long Beach Twp",1140,"3",15,20.5,22.9,22.3,"22.4",22.4,15071.8,"Residential (Rural, Single Unit)"
"6866",33267,1518,"Long Beach Twp",1200,"3",77.7,81.1,77.6,77.2,"74.1",68.4,15071.8,"Commercial and Services"
"6867",33268,1518,"Long Beach Twp",1400,"3",44.2,45.4,82.1,83.4,"83.5",83.8,15071.8,"Transportation"
"6868",33269,1518,"Long Beach Twp",1700,"3",70.1,59.6,14.3,15.5,"8.6",8.1,15071.8,"Other Urban or Built-up Land"
"6869",33302,1519,"Manchester Twp",1,"1",6265,7137.5,8255.9,9106.5,"9,281.9",9360.9,52756.3,"URBAN"
"6870",33308,1519,"Manchester Twp",11,"2",4451.1,5133.3,5788.6,6271.6,"6,352.6",6402.7,52756.3,"Residential (Total)"
"6871",33309,1519,"Manchester Twp",12,"2",765.8,826.3,881.8,1093.8,"1,155.8",1178.4,52756.3,"Commercial and Services"
"6872",33310,1519,"Manchester Twp",13,"2",51.4,53.2,58.6,59.3,"62.4",66.6,52756.3,"Industrial"
"6873",33311,1519,"Manchester Twp",14,"2",123.5,163.2,516.8,599.6,"642.1",644.1,52756.3,"Transportation/Communication/Utilities"
"6874",33312,1519,"Manchester Twp",17,"2",601.1,655.2,673.4,724.4,"692.9",693.7,52756.3,"Other Urban or Built-up Land"
"6875",33334,1519,"Manchester Twp",1100,"3",24.1,0,0,0,".0",0,52756.3,"Residential (Other)"
"6876",33335,1519,"Manchester Twp",1110,"3",1786.6,2098,2589.2,2857.2,"2,858.4",2864.3,52756.3,"Residential (High Density or Multiple Dwelling)"
"6877",33336,1519,"Manchester Twp",1120,"3",1411.9,1547.8,1723.6,1854,"1,901.7",1941.5,52756.3,"Residential (Single Unit, Medium Density)"
"6878",33337,1519,"Manchester Twp",1130,"3",557.3,769.6,873.7,814.5,"823.9",821.7,52756.3,"Residential (Single Unit, Low Density)"
"6879",33338,1519,"Manchester Twp",1140,"3",260.5,307.2,371,514.7,"537.2",543.9,52756.3,"Residential (Rural, Single Unit)"
"6880",33339,1519,"Manchester Twp",1150,"3",410.7,410.7,231.2,231.2,"231.3",231.3,52756.3,"Mixed Residential"
"6881",33340,1519,"Manchester Twp",1200,"3",224.2,270.7,288.5,345.3,"377.9",384.8,52756.3,"Commercial and Services"
"6882",33342,1519,"Manchester Twp",1300,"3",51.4,53.2,58.6,59.3,"62.4",66.6,52756.3,"Industrial"
"6883",33343,1519,"Manchester Twp",1400,"3",123.5,163.2,191.1,123.5,"150.8",150.9,52756.3,"Transportation"
"6884",33352,1519,"Manchester Twp",1700,"3",597.5,651,644.7,702.8,"671.2",672.1,52756.3,"Other Urban or Built-up Land"
"6885",33405,1520,"Mantoloking Boro",1,"1",220.8,220.8,223,224.2,"225.3",196.8,407.5,"URBAN"
"6886",33410,1520,"Mantoloking Boro",11,"2",212.7,212.1,217.4,218.6,"219.7",191.2,407.5,"Residential (Total)"
"6887",33411,1520,"Mantoloking Boro",12,"2",1.8,1.8,1.7,1.7,"1.7",1.7,407.5,"Commercial and Services"
"6888",33412,1520,"Mantoloking Boro",14,"2",0,0,0.4,0.6,".6",0.6,407.5,"Transportation/Communication/Utilities"
"6889",33413,1520,"Mantoloking Boro",17,"2",3.7,4.2,0,0,".0",0,407.5,"Other Urban or Built-up Land"
"6890",33421,1520,"Mantoloking Boro",1100,"3",1.1,0,0,0,".0",0,407.5,"Residential (Other)"
"6891",33422,1520,"Mantoloking Boro",1120,"3",135.6,136.1,135.4,142.3,"142.6",132.1,407.5,"Residential (Single Unit, Medium Density)"
"6892",33423,1520,"Mantoloking Boro",1130,"3",72.1,72.1,68.5,63,"63.8",48.4,407.5,"Residential (Single Unit, Low Density)"
"6893",33424,1520,"Mantoloking Boro",1140,"3",3.9,3.9,13.5,13.3,"13.3",10.8,407.5,"Residential (Rural, Single Unit)"
"6894",33425,1520,"Mantoloking Boro",1200,"3",1.8,1.8,1.7,1.7,"1.7",1.7,407.5,"Commercial and Services"
"6895",33427,1520,"Mantoloking Boro",1700,"3",3.7,4.2,0,0,".0",0,407.5,"Other Urban or Built-up Land"
"6896",33438,1521,"Ocean Twp",1,"1",1266.9,1392.3,1613.3,2029,"2,140.4",2199.5,20242,"URBAN"
"6897",33444,1521,"Ocean Twp",11,"2",885.7,1001.8,1084.9,1314.1,"1,397.0",1459.1,20242,"Residential (Total)"
"6898",33445,1521,"Ocean Twp",12,"2",62.1,74.2,121.8,132.9,"154.2",154.1,20242,"Commercial and Services"
"6899",33446,1521,"Ocean Twp",13,"2",9.4,16.9,23.3,25.3,"23.6",26.1,20242,"Industrial"
"6900",33447,1521,"Ocean Twp",14,"2",64.8,67.2,124.4,173.8,"200.4",205.3,20242,"Transportation/Communication/Utilities"
"6901",33448,1521,"Ocean Twp",16,"2",0,0,0,0,"3.9",3.9,20242,"Mixed Urban or Built-up Land"
"6902",33449,1521,"Ocean Twp",17,"2",180.6,154.2,111.2,142,"116.6",106.7,20242,"Other Urban or Built-up Land"
"6903",33474,1521,"Ocean Twp",1100,"3",9.6,0,0,0,".0",0,20242,"Residential (Other)"
"6904",33475,1521,"Ocean Twp",1110,"3",4.9,7.4,7.3,7.8,"7.7",10.7,20242,"Residential (High Density or Multiple Dwelling)"
"6905",33476,1521,"Ocean Twp",1120,"3",662.6,705.9,726.5,917.2,"1,000.8",1057,20242,"Residential (Single Unit, Medium Density)"
"6906",33477,1521,"Ocean Twp",1130,"3",136.9,183.7,192.4,217,"220.0",219.9,20242,"Residential (Single Unit, Low Density)"
"6907",33478,1521,"Ocean Twp",1140,"3",71.8,104.9,158.7,172.1,"168.4",171.6,20242,"Residential (Rural, Single Unit)"
"6908",33479,1521,"Ocean Twp",1200,"3",62.1,74.2,121.8,132.9,"154.2",154.1,20242,"Commercial and Services"
"6909",33480,1521,"Ocean Twp",1300,"3",9.4,16.9,23.3,25.3,"23.6",26.1,20242,"Industrial"
"6910",33481,1521,"Ocean Twp",1400,"3",60.4,62.8,18.5,41.1,"29.3",29.3,20242,"Transportation"
"6911",33487,1521,"Ocean Twp",1600,"3",0,0,0,0,"3.9",3.9,20242,"Mixed Urban or Built-up Land"
"6912",33488,1521,"Ocean Twp",1700,"3",166.1,139.6,104.5,133.1,"107.7",97.7,20242,"Other Urban or Built-up Land"
"6913",33548,1522,"Ocean Gate Boro",1,"1",266,267.1,269.4,269.5,"269.6",270.1,347.3,"URBAN"
"6914",33553,1522,"Ocean Gate Boro",11,"2",238.8,240.5,241.6,241.6,"238.3",238.6,347.3,"Residential (Total)"
"6915",33554,1522,"Ocean Gate Boro",12,"2",6.9,7.8,8.3,9.9,"10.3",10.3,347.3,"Commercial and Services"
"6916",33555,1522,"Ocean Gate Boro",13,"2",1.8,1.8,2.2,2.2,"2.2",2.3,347.3,"Industrial"
"6917",33556,1522,"Ocean Gate Boro",14,"2",5.1,5.1,3.8,3.8,"3.8",3.8,347.3,"Transportation/Communication/Utilities"
"6918",33557,1522,"Ocean Gate Boro",16,"2",0,0,0,0,"1.8",1.8,347.3,"Mixed Urban or Built-up Land"
"6919",33558,1522,"Ocean Gate Boro",17,"2",1.7,0.1,0.2,0.4,"1.8",1.5,347.3,"Other Urban or Built-up Land"
"6920",33572,1522,"Ocean Gate Boro",1110,"3",0,0,0,0,"19.1",19.1,347.3,"Residential (High Density or Multiple Dwelling)"
"6921",33573,1522,"Ocean Gate Boro",1120,"3",233.6,235.1,232.9,233.1,"210.7",211,347.3,"Residential (Single Unit, Medium Density)"
"6922",33574,1522,"Ocean Gate Boro",1130,"3",5.3,5.4,5.5,5.2,"5.2",5.2,347.3,"Residential (Single Unit, Low Density)"
"6923",33575,1522,"Ocean Gate Boro",1140,"3",0,0,3.3,3.3,"3.3",3.3,347.3,"Residential (Rural, Single Unit)"
"6924",33576,1522,"Ocean Gate Boro",1200,"3",6.9,7.8,8.3,9.9,"10.3",10.3,347.3,"Commercial and Services"
"6925",33577,1522,"Ocean Gate Boro",1300,"3",1.8,1.8,2.2,2.2,"2.2",2.3,347.3,"Industrial"
"6926",33578,1522,"Ocean Gate Boro",1400,"3",5.1,5.1,0,0,".0",0,347.3,"Transportation"
"6927",33580,1522,"Ocean Gate Boro",1600,"3",0,0,0,0,"1.8",1.8,347.3,"Mixed Urban or Built-up Land"
"6928",33581,1522,"Ocean Gate Boro",1700,"3",1.7,0.1,0.2,0.4,"1.8",1.5,347.3,"Other Urban or Built-up Land"
"6929",33604,1523,"Pine Beach Boro",1,"1",358.2,373.4,378.3,384.6,"383.1",384.4,416.5,"URBAN"
"6930",33609,1523,"Pine Beach Boro",11,"2",303.2,319.6,323.6,330.1,"328.7",329.3,416.5,"Residential (Total)"
"6931",33610,1523,"Pine Beach Boro",12,"2",27.1,27.1,32.1,26.7,"26.2",25.4,416.5,"Commercial and Services"
"6932",33611,1523,"Pine Beach Boro",13,"2",0,0,0.4,0,".0",0,416.5,"Industrial"
"6933",33612,1523,"Pine Beach Boro",14,"2",1.4,1.4,1.5,2.7,"2.5",2.5,416.5,"Transportation/Communication/Utilities"
"6934",33613,1523,"Pine Beach Boro",17,"2",8.2,7,6.5,11.2,"8.2",9.1,416.5,"Other Urban or Built-up Land"
"6935",33624,1523,"Pine Beach Boro",1120,"3",303.2,319.6,320.4,326.8,"325.5",326,416.5,"Residential (Single Unit, Medium Density)"
"6936",33625,1523,"Pine Beach Boro",1130,"3",0,0,2.1,2.1,"2.1",2.1,416.5,"Residential (Single Unit, Low Density)"
"6937",33626,1523,"Pine Beach Boro",1140,"3",0,0,1.1,1.1,"1.1",1.1,416.5,"Residential (Rural, Single Unit)"
"6938",33627,1523,"Pine Beach Boro",1200,"3",27.1,27.1,32.1,26.7,"26.2",25.4,416.5,"Commercial and Services"
"6939",33628,1523,"Pine Beach Boro",1300,"3",0,0,0.4,0,".0",0,416.5,"Industrial"
"6940",33629,1523,"Pine Beach Boro",1400,"3",1.3,1.3,1.5,2.7,"2.5",2.5,416.5,"Transportation"
"6941",33631,1523,"Pine Beach Boro",1700,"3",8.2,7,6.5,11.2,"8.2",9.1,416.5,"Other Urban or Built-up Land"
"6942",33647,1524,"Plumsted Twp",1,"1",1867.7,2602.5,3417.5,3826.6,"3,953.2",3989.8,25285.2,"URBAN"
"6943",33653,1524,"Plumsted Twp",11,"2",1144.9,1658.4,2152.1,2380.4,"2,449.7",2472.9,25285.2,"Residential (Total)"
"6944",33654,1524,"Plumsted Twp",12,"2",339.9,539.4,782.2,895.8,"945.6",970,25285.2,"Commercial and Services"
"6945",33655,1524,"Plumsted Twp",13,"2",3.8,18.4,26.1,30.4,"33.2",33.2,25285.2,"Industrial"
"6946",33656,1524,"Plumsted Twp",14,"2",51.5,59.5,178.2,199.1,"214.9",214.5,25285.2,"Transportation/Communication/Utilities"
"6947",33657,1524,"Plumsted Twp",15,"2",0,0,0,2.2,"2.7",2.7,25285.2,"Industrial and Commercial Complexes"
"6948",33658,1524,"Plumsted Twp",16,"2",5.4,5.4,6.7,7.9,"7.9",3.8,25285.2,"Mixed Urban or Built-up Land"
"6949",33659,1524,"Plumsted Twp",17,"2",292.5,312.5,189.9,215.6,"192.9",186.5,25285.2,"Other Urban or Built-up Land"
"6950",33680,1524,"Plumsted Twp",1100,"3",7,0,0,0,".0",0,25285.2,"Residential (Other)"
"6951",33681,1524,"Plumsted Twp",1110,"3",25.7,25.7,25.6,35.3,"35.3",35.3,25285.2,"Residential (High Density or Multiple Dwelling)"
"6952",33682,1524,"Plumsted Twp",1120,"3",272,289.6,325.6,306.5,"307.4",310.7,25285.2,"Residential (Single Unit, Medium Density)"
"6953",33683,1524,"Plumsted Twp",1130,"3",364.1,603.5,827.4,878.4,"880.8",878.7,25285.2,"Residential (Single Unit, Low Density)"
"6954",33684,1524,"Plumsted Twp",1140,"3",476.2,739.6,973.5,1160.1,"1,226.3",1248.2,25285.2,"Residential (Rural, Single Unit)"
"6955",33685,1524,"Plumsted Twp",1200,"3",80.6,116.2,134.2,142.8,"150.8",151.5,25285.2,"Commercial and Services"
"6956",33687,1524,"Plumsted Twp",1300,"3",3.8,18.4,26.1,30.4,"33.2",33.2,25285.2,"Industrial"
"6957",33688,1524,"Plumsted Twp",1400,"3",39.2,47.1,41.2,46.1,"104.4",104,25285.2,"Transportation"
"6958",33693,1524,"Plumsted Twp",1500,"3",0,0,0,2.2,"2.7",2.7,25285.2,"Industrial and Commercial Complexes"
"6959",33694,1524,"Plumsted Twp",1600,"3",5.4,5.4,6.7,7.9,"7.9",3.8,25285.2,"Mixed Urban or Built-up Land"
"6960",33695,1524,"Plumsted Twp",1700,"3",278.7,297.7,165.1,198.6,"176.9",170.4,25285.2,"Other Urban or Built-up Land"
"6961",33745,1525,"Point Pleasant Boro",1,"1",2137.8,2147.7,2144.7,2143,"2,148.1",2146.4,2693.6,"URBAN"
"6962",33750,1525,"Point Pleasant Boro",11,"2",1811.2,1807.4,1795.4,1791.9,"1,787.5",1789.6,2693.6,"Residential (Total)"
"6963",33751,1525,"Point Pleasant Boro",12,"2",222.5,221.6,226,223.8,"226.2",221.2,2693.6,"Commercial and Services"
"6964",33752,1525,"Point Pleasant Boro",13,"2",7.5,10.3,5.9,6.2,"7.0",6.2,2693.6,"Industrial"
"6965",33753,1525,"Point Pleasant Boro",14,"2",7.4,7.4,15.1,17.6,"17.5",17.5,2693.6,"Transportation/Communication/Utilities"
"6966",33754,1525,"Point Pleasant Boro",16,"2",0,0,0,1.1,"1.1",1.1,2693.6,"Mixed Urban or Built-up Land"
"6967",33755,1525,"Point Pleasant Boro",17,"2",30.8,29.8,26.3,23.1,"29.0",25.9,2693.6,"Other Urban or Built-up Land"
"6968",33772,1525,"Point Pleasant Boro",1100,"3",13,0,0,0,".0",0,2693.6,"Residential (Other)"
"6969",33773,1525,"Point Pleasant Boro",1110,"3",128.9,134.8,120.6,122.3,"125.4",127.2,2693.6,"Residential (High Density or Multiple Dwelling)"
"6970",33774,1525,"Point Pleasant Boro",1120,"3",1651.9,1655.2,1647.8,1643.6,"1,636.2",1636.5,2693.6,"Residential (Single Unit, Medium Density)"
"6971",33775,1525,"Point Pleasant Boro",1130,"3",14.7,14.7,24.2,24.6,"24.6",24.6,2693.6,"Residential (Single Unit, Low Density)"
"6972",33776,1525,"Point Pleasant Boro",1140,"3",2.7,2.7,2.9,1.3,"1.3",1.3,2693.6,"Residential (Rural, Single Unit)"
"6973",33777,1525,"Point Pleasant Boro",1200,"3",222.5,221.6,226,223.8,"226.2",221.2,2693.6,"Commercial and Services"
"6974",33778,1525,"Point Pleasant Boro",1300,"3",7.5,10.3,5.9,6.2,"7.0",6.2,2693.6,"Industrial"
"6975",33779,1525,"Point Pleasant Boro",1400,"3",7.4,7.4,10.5,12.6,"12.6",12.6,2693.6,"Transportation"
"6976",33782,1525,"Point Pleasant Boro",1600,"3",0,0,0,1.1,"1.1",1.1,2693.6,"Mixed Urban or Built-up Land"
"6977",33783,1525,"Point Pleasant Boro",1700,"3",28.3,27.4,19.1,15,"21.0",17.9,2693.6,"Other Urban or Built-up Land"
"6978",33824,1526,"Point Pleasant Beach Boro",1,"1",821.6,823.6,835.6,831.7,"833.0",836.2,1196.2,"URBAN"
"6979",33829,1526,"Point Pleasant Beach Boro",11,"2",527,530.4,547.2,538.7,"540.5",540.7,1196.2,"Residential (Total)"
"6980",33830,1526,"Point Pleasant Beach Boro",12,"2",191.4,191.8,173.6,186.2,"185.9",187.8,1196.2,"Commercial and Services"
"6981",33831,1526,"Point Pleasant Beach Boro",13,"2",9.1,9.1,15,8.9,"8.9",7.7,1196.2,"Industrial"
"6982",33832,1526,"Point Pleasant Beach Boro",14,"2",4.9,4.9,29.8,32,"29.5",29.4,1196.2,"Transportation/Communication/Utilities"
"6983",33833,1526,"Point Pleasant Beach Boro",16,"2",3.3,3.3,3.4,3.3,"3.3",3.3,1196.2,"Mixed Urban or Built-up Land"
"6984",33834,1526,"Point Pleasant Beach Boro",17,"2",33.7,30,18.3,14.8,"16.8",19.1,1196.2,"Other Urban or Built-up Land"
"6985",33848,1526,"Point Pleasant Beach Boro",1100,"3",2,0,0,0,".0",0,1196.2,"Residential (Other)"
"6986",33849,1526,"Point Pleasant Beach Boro",1110,"3",78.2,82.1,83.8,78.6,"80.1",80.1,1196.2,"Residential (High Density or Multiple Dwelling)"
"6987",33850,1526,"Point Pleasant Beach Boro",1120,"3",441.8,443.3,441.1,441.7,"445.3",445.5,1196.2,"Residential (Single Unit, Medium Density)"
"6988",33851,1526,"Point Pleasant Beach Boro",1130,"3",0,0,11.3,16.1,"14.1",14.1,1196.2,"Residential (Single Unit, Low Density)"
"6989",33852,1526,"Point Pleasant Beach Boro",1140,"3",5,5,11,2.3,"1.0",1,1196.2,"Residential (Rural, Single Unit)"
"6990",33853,1526,"Point Pleasant Beach Boro",1200,"3",188.6,189,171,184.5,"184.1",186.1,1196.2,"Commercial and Services"
"6991",33855,1526,"Point Pleasant Beach Boro",1300,"3",9.1,9.1,15,8.9,"8.9",7.7,1196.2,"Industrial"
"6992",33856,1526,"Point Pleasant Beach Boro",1400,"3",4.9,4.9,24.3,12.9,"10.4",10.4,1196.2,"Transportation"
"6993",33861,1526,"Point Pleasant Beach Boro",1600,"3",3.3,3.3,3.4,3.3,"3.3",3.3,1196.2,"Mixed Urban or Built-up Land"
"6994",33862,1526,"Point Pleasant Beach Boro",1700,"3",33.7,30,18.3,14.8,"16.8",19.1,1196.2,"Other Urban or Built-up Land"
"6995",33894,1527,"Seaside Heights Boro",1,"1",281.3,281.3,282.6,282.6,"285.6",272.6,474.8,"URBAN"
"6996",33899,1527,"Seaside Heights Boro",11,"2",127.5,127.5,127.2,123.8,"122.2",124.2,474.8,"Residential (Total)"
"6997",33900,1527,"Seaside Heights Boro",12,"2",85,84.9,77.6,77.3,"78.8",76.9,474.8,"Commercial and Services"
"6998",33901,1527,"Seaside Heights Boro",13,"2",0.9,0.9,0.8,0,".0",0,474.8,"Industrial"
"6999",33902,1527,"Seaside Heights Boro",14,"2",26.9,26.9,30.4,32.5,"32.5",32.5,474.8,"Transportation/Communication/Utilities"
"7000",33903,1527,"Seaside Heights Boro",16,"2",0,0,0,10.1,"9.2",9.2,474.8,"Mixed Urban or Built-up Land"
"7001",33904,1527,"Seaside Heights Boro",17,"2",22,22.1,21.9,17.1,"20.7",8,474.8,"Other Urban or Built-up Land"
"7002",33915,1527,"Seaside Heights Boro",1110,"3",127.5,127.5,127.2,123.8,"122.2",124.2,474.8,"Residential (High Density or Multiple Dwelling)"
"7003",33916,1527,"Seaside Heights Boro",1200,"3",85,84.9,77.6,77.3,"78.8",76.9,474.8,"Commercial and Services"
"7004",33917,1527,"Seaside Heights Boro",1300,"3",0.9,0.9,0.8,0,".0",0,474.8,"Industrial"
"7005",33918,1527,"Seaside Heights Boro",1400,"3",26.9,26.9,30.4,32.5,"32.5",32.5,474.8,"Transportation"
"7006",33919,1527,"Seaside Heights Boro",1600,"3",0,0,0,10.1,"9.2",9.2,474.8,"Mixed Urban or Built-up Land"
"7007",33920,1527,"Seaside Heights Boro",1700,"3",22,22.1,21.9,17.1,"20.7",8,474.8,"Other Urban or Built-up Land"
"7008",33938,1528,"Seaside Park Boro",1,"1",361.1,361.2,360.1,373.2,"372.0",369.7,693.9,"URBAN"
"7009",33943,1528,"Seaside Park Boro",11,"2",263.9,263,275.7,273.8,"274.3",274.3,693.9,"Residential (Total)"
"7010",33944,1528,"Seaside Park Boro",12,"2",48.4,49.4,27.6,29.8,"29.9",28.2,693.9,"Commercial and Services"
"7011",33945,1528,"Seaside Park Boro",14,"2",25.3,25.3,27.7,27.2,"27.2",27.2,693.9,"Transportation/Communication/Utilities"
"7012",33946,1528,"Seaside Park Boro",17,"2",6.8,6.8,7,10.1,"7.9",7.9,693.9,"Other Urban or Built-up Land"
"7013",33954,1528,"Seaside Park Boro",1100,"3",1,0,0,0,".0",0,693.9,"Residential (Other)"
"7014",33955,1528,"Seaside Park Boro",1110,"3",259.6,259.6,272.4,271.4,"271.9",271.9,693.9,"Residential (High Density or Multiple Dwelling)"
"7015",33956,1528,"Seaside Park Boro",1120,"3",3.3,3.3,3.3,2.4,"2.4",2.4,693.9,"Residential (Single Unit, Medium Density)"
"7016",33957,1528,"Seaside Park Boro",1130,"3",0,0.1,0,0.1,".1",0.1,693.9,"Residential (Single Unit, Low Density)"
"7017",33958,1528,"Seaside Park Boro",1140,"3",0,0,0.1,0,".0",0,693.9,"Residential (Rural, Single Unit)"
"7018",33959,1528,"Seaside Park Boro",1200,"3",48.4,49.4,27.6,29.8,"29.9",28.2,693.9,"Commercial and Services"
"7019",33960,1528,"Seaside Park Boro",1400,"3",25.3,25.3,27.7,27.2,"27.2",27.2,693.9,"Transportation"
"7020",33961,1528,"Seaside Park Boro",1700,"3",6.8,6.8,7,10.1,"7.9",7.9,693.9,"Other Urban or Built-up Land"
"7021",33973,1529,"Ship Bottom Boro",1,"1",402,402,393.5,393.7,"393.1",393.1,627.3,"URBAN"
"7022",33978,1529,"Ship Bottom Boro",11,"2",274.7,276.9,265,273,"272.9",273.7,627.3,"Residential (Total)"
"7023",33979,1529,"Ship Bottom Boro",12,"2",82.9,84.7,83.3,78.4,"75.1",75.5,627.3,"Commercial and Services"
"7024",33980,1529,"Ship Bottom Boro",13,"2",0,0,1.6,0,".0",0,627.3,"Industrial"
"7025",33981,1529,"Ship Bottom Boro",14,"2",13.6,13.6,23.9,21.7,"25.4",24.2,627.3,"Transportation/Communication/Utilities"
"7026",33982,1529,"Ship Bottom Boro",17,"2",18.7,14.6,5.8,5.7,"5.8",5.8,627.3,"Other Urban or Built-up Land"
"7027",33989,1529,"Ship Bottom Boro",1110,"3",110,110,106.6,107.1,"115.4",116.2,627.3,"Residential (High Density or Multiple Dwelling)"
"7028",33990,1529,"Ship Bottom Boro",1120,"3",164.6,166.9,158.4,164.3,"156.3",156.3,627.3,"Residential (Single Unit, Medium Density)"
"7029",33991,1529,"Ship Bottom Boro",1130,"3",0,0,0,0.5,".0",0,627.3,"Residential (Single Unit, Low Density)"
"7030",33992,1529,"Ship Bottom Boro",1140,"3",0,0,0,1.2,"1.2",1.2,627.3,"Residential (Rural, Single Unit)"
"7031",33993,1529,"Ship Bottom Boro",1200,"3",82.9,84.7,83.3,78.4,"75.1",75.5,627.3,"Commercial and Services"
"7032",33994,1529,"Ship Bottom Boro",1300,"3",0,0,1.6,0,".0",0,627.3,"Industrial"
"7033",33995,1529,"Ship Bottom Boro",1400,"3",13.6,13.6,20.4,18.2,"21.8",20.6,627.3,"Transportation"
"7034",33998,1529,"Ship Bottom Boro",1700,"3",18.7,14.6,5.8,5.7,"5.8",5.8,627.3,"Other Urban or Built-up Land"
"7035",34011,1530,"South Toms River Boro",1,"1",485.2,493.3,496.8,505.9,"512.9",512.7,789.7,"URBAN"
"7036",34017,1530,"South Toms River Boro",11,"2",324.7,332.6,325.2,326.5,"330.9",330.8,789.7,"Residential (Total)"
"7037",34018,1530,"South Toms River Boro",12,"2",35.4,38.6,42,42.9,"38.5",38.3,789.7,"Commercial and Services"
"7038",34019,1530,"South Toms River Boro",13,"2",51.1,54.9,40.7,42.1,"45.0",45.2,789.7,"Industrial"
"7039",34020,1530,"South Toms River Boro",14,"2",22.1,22.1,29.8,33.1,"34.1",34.1,789.7,"Transportation/Communication/Utilities"
"7040",34021,1530,"South Toms River Boro",16,"2",0,0,0,0,"3.9",3.9,789.7,"Mixed Urban or Built-up Land"
"7041",34022,1530,"South Toms River Boro",17,"2",30,22.3,33.5,34.8,"33.1",33.1,789.7,"Other Urban or Built-up Land"
"7042",34036,1530,"South Toms River Boro",1110,"3",1.4,1.4,1,0.2,"3.5",3.5,789.7,"Residential (High Density or Multiple Dwelling)"
"7043",34037,1530,"South Toms River Boro",1120,"3",323.3,328.8,309.9,308.8,"309.9",309.7,789.7,"Residential (Single Unit, Medium Density)"
"7044",34038,1530,"South Toms River Boro",1130,"3",0,0,8.2,11.4,"14.8",14.8,789.7,"Residential (Single Unit, Low Density)"
"7045",34039,1530,"South Toms River Boro",1140,"3",0,2.4,6,6,"2.8",2.8,789.7,"Residential (Rural, Single Unit)"
"7046",34040,1530,"South Toms River Boro",1200,"3",35.4,38.6,42,42.9,"38.5",38.3,789.7,"Commercial and Services"
"7047",34041,1530,"South Toms River Boro",1300,"3",51.1,54.9,40.7,42.1,"45.0",45.2,789.7,"Industrial"
"7048",34042,1530,"South Toms River Boro",1400,"3",22.1,22.1,6.6,8.2,"9.3",9.3,789.7,"Transportation"
"7049",34047,1530,"South Toms River Boro",1600,"3",0,0,0,0,"3.9",3.9,789.7,"Mixed Urban or Built-up Land"
"7050",34048,1530,"South Toms River Boro",1700,"3",30,22.3,32.4,33.7,"31.8",31.8,789.7,"Other Urban or Built-up Land"
"7051",34081,1531,"Stafford Twp",1,"1",3312.6,4074.8,5244.8,5926.3,"6,191.1",6217.4,34989.3,"URBAN"
"7052",34087,1531,"Stafford Twp",11,"2",2100.2,2722.9,3626.3,4048.7,"4,098.5",4128,34989.3,"Residential (Total)"
"7053",34088,1531,"Stafford Twp",12,"2",317.9,424.5,512.7,616.3,"724.3",724.1,34989.3,"Commercial and Services"
"7054",34089,1531,"Stafford Twp",13,"2",17.1,27.4,44.9,44,"36.7",37.2,34989.3,"Industrial"
"7055",34090,1531,"Stafford Twp",14,"2",355.4,337.1,444,586.9,"732.1",734.8,34989.3,"Transportation/Communication/Utilities"
"7056",34091,1531,"Stafford Twp",16,"2",0,1.4,1.5,1.6,"4.4",4.4,34989.3,"Mixed Urban or Built-up Land"
"7057",34092,1531,"Stafford Twp",17,"2",332.7,350.7,300.9,304.2,"263.2",260.2,34989.3,"Other Urban or Built-up Land"
"7058",34115,1531,"Stafford Twp",1100,"3",39.1,0,0,0,".0",0,34989.3,"Residential (Other)"
"7059",34116,1531,"Stafford Twp",1110,"3",830.1,861.2,890.6,929.9,"934.7",944,34989.3,"Residential (High Density or Multiple Dwelling)"
"7060",34117,1531,"Stafford Twp",1120,"3",889.3,1343.9,2030.5,2184.2,"2,207.6",2213.1,34989.3,"Residential (Single Unit, Medium Density)"
"7061",34118,1531,"Stafford Twp",1130,"3",234.7,303.9,338,528.9,"529.8",537.9,34989.3,"Residential (Single Unit, Low Density)"
"7062",34119,1531,"Stafford Twp",1140,"3",107.1,213.9,367.2,405.7,"426.4",433,34989.3,"Residential (Rural, Single Unit)"
"7063",34120,1531,"Stafford Twp",1200,"3",317.9,424.5,512.7,616.3,"724.3",724.1,34989.3,"Commercial and Services"
