ID,ADDRESS,CITY,ST,ZIP,Longitude,Latitude,Match Score
913," 99 Highway 37 W, Suite 100",Toms River,NJ,08755,-74.21559694885075,39.96525879482026,100
914, 1158 Washington Street,Toms River,NJ,08753,-74.1653101398448,39.95393911840124,100
915, 2479 Church Road,Toms River,NJ,08753,-74.14631372976412,40.01602475532137,100
916, 950 Route #37 West,Toms River,NJ,08755,-74.24088012204088,39.9741753609169,100
917, 120 Union Boulevard,Totowa,NJ,07512,-74.20417157663225,40.909087830646456,100
918, 452 US-9,Waretown,NJ,08758,-74.1954106729086,39.79048186214653,100
919, 501 Route 9 ,Waretown,NJ,08758,-74.19670254653187,39.79562370097058,100
920, 505 County Rd 530,Whiting,NJ,08759,-74.35319043117988,39.94679352959436,99.9
921, 421 Lacey Road,Whiting,NJ,08759,-74.38876639790317,39.95935441458553,100
922,86 B Lacey Road,Whiting,NJ,08759,-74.37613973132159,39.95357425415577,98.62
923, 500 County Rd 530,Whiting,NJ,08759,-74.35410773118683,39.94659258981536,99.9
924, 132 Main Street,Bloomingdale,NJ,07403,-74.33399728235507,41.00388795184157,100
925, 20 Bridewell Place,Clifton,NJ,07014,-74.13571674103663,40.83085236178299,100
926, 635 Lexington Avenue,Clifton,NJ,07011,-74.13377800683203,40.882732654401465,100
927, 1646 Main Avenue,Clifton,NJ,07011,-74.15377756308467,40.88900642510931,100
928, 515 Allwood Road,Clifton,NJ,07012,-74.15779202143263,40.84169541508303,100
929, 30 Kingsland Road,Clifton,NJ,07014,-74.13621978966202,40.823984914301114,100
930,1366 Clifton Ave,Clifton,NJ,07012,-74.17286373350758,40.85325971752198,100
931, 550 Allwood Road,Clifton,NJ,07012,-74.15994337487955,40.843425300365155,100
932, 835 Van Houten Avenue,Clifton,NJ,07013,-74.15607152105554,40.86247183680723,100
933, 1138 Main Avenue,Clifton,NJ,07011,-74.13941735499004,40.87523069524217,100
934, 431 Haledon Avenue,Haledon,NJ,07508,-74.18266243961764,40.93840353700257,100
935, 447 Belmont Avenue,Haledon,NJ,07508,-74.18499730256636,40.93833677514377,100
936, 1104 Ringwood Avenue,Haskell,NJ,07420,-74.29690026921618,41.027874410421184,100
937, 325 Lafayette Avenue,Hawthorne,NJ,07506,-74.15527859430539,40.94931623011331,100
938, 171 Browertown Road,Little Falls,NJ,07424,-74.21406599423572,40.882755998001784,100
939, 5774 Berkshire Valley Road,Oak Ridge,NJ,07438,-74.50468711299072,41.037494647799505,100
940, 5740 Berkshire Valley Road,Oak Ridge,NJ,07438,-74.50518550095381,41.03703552905324,100
941, 394 Broadway,Passaic,NJ,07055,-74.13988433661557,40.85336577709539,100
942, 78 Main Avenue,Passaic,NJ,07055,-74.13026515121113,40.842993841898995,100
943, 116 Broadway,Passaic,NJ,07055,-74.1308439216255,40.858674622540775,100
944, 503 Paulison Avenue,Passaic,NJ,07055,-74.14094084600964,40.86336928459968,100
945, 101 President Street,Passaic,NJ,07055,-74.12216370993373,40.873514057437454,100
946, 149 NJ-23,Wayne,NJ,07470,-74.25040164633971,40.89106242388515,100
947, 1762 Ratzer Road,Wayne,NJ,07470,-74.20419370485656,40.944007887013136,100
948, 2440 Hamburg Turnpike,Wayne,NJ,07470,-74.2796889579256,40.9912163700658,100
949, 1460 NJ-23,Wayne,NJ,07470,-74.26895131392108,40.93352173425011,100
950, 641 Hamburg Turnpike,Wayne,NJ,07470,-74.22005519933072,40.95586270604087,100
951, 321 Valley Road,Wayne,NJ,07470,-74.23411587518007,40.92437021705938,100
952, 3 Marshall Hill Road,West Milford,NJ,07480,-74.36684125448356,41.13159243899322,100
953, 23 Marshall Hill Road,West Milford,NJ,07480,-74.36574348917499,41.13163469411976,100
954, 1502 Union Valley Road,West Milford,NJ,07480,-74.36782682921829,41.131065608902624,100
955, 228 Browertown Road,Woodland Park,NJ,07424,-74.20630411506473,40.88593311441707,100
956, 865 Route 45,Pilesgrove,NJ,08098,-75.33888211256779,39.64538533689715,100
957, 857 NJ-45,Pilesgrove,NJ,08098,-75.28007605581197,39.69412726859733,91.84
958, 270 NJ-23,Franklin,NJ,07416,-74.58096285098242,41.11595550603971,100
959, 245 NJ-23,Franklin,NJ,07416,-74.58099889316657,41.11604116909026,100
960, 230 Route 23,Franklin,NJ,07416,-74.58109397904978,41.11513478590833,100
961, 2 Vernon Avenue,Hamburg,NJ,07419,-74.57609719955067,41.153455279885854,100
962, 10A NJ-23,Montague,NJ,07827,-74.68619634250574,41.35059063545546,100
963, 237 Spring Street,Newton,NJ,07860,-74.74946592689928,41.055933493681266,100
964, 123 Water Street,Newton,NJ,07860,-74.74683494663142,41.06529971414315,100
965, 126 Water Street,Newton,NJ,07860,-74.74738771782609,41.06499110398127,100
966, 26 Hampton House Road,Newton,NJ,07860,-74.73905903973572,41.069866018868,100
967, 11 Theatre Center,Sparta,NJ,07871,-74.63617945947507,41.03065216106884,100
968, 77 US-206,Stanhope,NJ,07874,-74.71906507988118,40.932776415849276,100
969,90-80 Route 206,Stanhope,NJ,07874,-74.71861096784407,40.93292499935856,99.26
970, 455 NJ-23 N,Sussex,NJ,07461,-74.60144736265562,41.20307275570186,100
971, 359 Route 23,Sussex,NJ,07461,-74.59256499753913,41.19673932492591,100
972, 530 Route 515 Unit 1,Vernon,NJ,07462,-74.48432418475934,41.196424693157844,100
973, 302 NJ-94,Vernon,NJ,07462,-74.4850471403846,41.19908340796778,100
974, 412a Springfield Avenue,Berkeley Heights,NJ,07922,-74.43841679734213,40.68558228643821,100
975, 1 Diamond Hill Road,Berkeley Heights,NJ,07922,-74.41150873184786,40.68026153288249,100
976, 343 Springfield Avenue,Berkeley Heights,NJ,07922,-74.43702671417836,40.68716001263229,100
977, 1060 Raritan Road,Clark,NJ,07066,-74.31513255197352,40.62773562997024,100
978, 60 Westfield Avenue,Clark,NJ,07066,-74.29752468797261,40.61907335213347,100
979, 45 Central Avenue,Clark,NJ,07066,-74.30536361146052,40.62718577712168,100
980, 142 Central Avenue,Clark,NJ,07066,-74.31041504922806,40.63088311843154,100
981, 76 Central Avenue,Clark,NJ,07066,-74.305972808183,40.62823141954311,100
982, 50 South Avenue W,Cranford,NJ,07016,-74.3104074216962,40.653774054094164,100
983, 214 Rahway Avenue,Elizabeth,NJ,07202,-74.22180215559052,40.65991970741185,100
984, 1000 S Elmora Avenue,Elizabeth,NJ,07202,-74.22551357849768,40.653639273090924,100
985, 25 S Broad Street,Elizabeth,NJ,07201,-74.21521062693353,40.660588583285275,99.52
986, 865 W Grand Street,Elizabeth,NJ,07202,-74.23900314533456,40.66353599121164,100
987, 430 Westfield Avenue,Elizabeth,NJ,07208,-74.23139021463291,40.66598162551681,100
988, 600 Newark Avenue,Elizabeth,NJ,07208,-74.21197454175555,40.676792981418345,100
989, 315 North Avenue,Garwood,NJ,07027,-74.3242057107036,40.65340256814527,100
990, 563 North Avenue East,Garwood,NJ,07027,-74.3313033386745,40.65242896818196,98.87
991, 367 US-22,Hillside,NJ,07205,-74.23441348328926,40.69934981442029,100
992, 36 Hillside Avenue,Hillside,NJ,07205,-74.21817614427685,40.69762004106184,100
993, 265 Long Avenue,Hillside,NJ,07205,-74.23119080915633,40.6984950279345,100
994, 801 Kenilworth Boulevard,Kenilworth,NJ,07033,-74.28284284679256,40.67843074240087,100
995, 300 North Wood Avenue,Linden,NJ,07036,-74.25486080080961,40.631865142207545,100
996, 621 West Edgar Road,Linden,NJ,07036,-74.24873782053992,40.62068376719049,100
997, 1000 W. Street Georges Avenue,Linden,NJ,07036,-74.26723499999997,40.63326500000005,85
998, 637 W. Edgar Road,Linden,NJ,07036,-74.2487385749112,40.620682719452596,100
999, 22 East Street Georges Avenue,Linden,NJ,07036,-74.26723499999997,40.63326500000005,85
1000, 1601 West Edgar Road,Linden,NJ,07036,-74.25464597263111,40.61426658211933,100
1001, 1260 Springfield Avenue,New Providence,NJ,07974,-74.40446737893127,40.70667522060976,100
1002, 1290 US 22 #22E,North Plainfield,NJ,07060,-74.45990224398669,40.61243241976824,100
1003, 780 Route 22 East,North Plainfield,NJ,07060,-74.44057926974989,40.62531534548063,98.81
1004, 1147 South Avenue,Plainfield,NJ,07062,-74.40106059244548,40.62983116042485,100
1005, 890 Street Georges Avenue,Rahway,NJ,07065,-74.27399499999996,40.60615000000007,85
1006, 786 Street Georges Avenue,Rahway,NJ,07065,-74.27399499999996,40.60615000000007,85
1007, 120 East 1st Avenue,Roselle,NJ,07203,-74.26474096917768,40.659964341046326,100
1008, 107 East First Avenue,Roselle,NJ,07203,-74.26370270283135,40.660104612196015,100
1009, 514 Park Avenue,Scotch Plains,NJ,07076,-74.39638672135605,40.649275612388365,100
1010, 178 Morris Avenue,Springfield,NJ,07081,-74.30888241984661,40.710748899143,100
1011, 727 Morris Turnpike,Springfield,NJ,07081,-74.33101282191049,40.71950296904856,100
1012, 125 Morris Avenue,Springfield,NJ,07081,-74.30702649723138,40.71000757194584,100
1013, 29 Deforest Avenue,Summit,NJ,07901,-74.35902774071276,40.7190034914385,100
1014, 364 Springfield Avenue,Summit,NJ,07901,-74.35718859882479,40.71800366716146,100
1015, 1055 Hudson Street,Union,NJ,07083,-74.28769799614683,40.694144987824444,100
1016, 1319 Magie Avenue,Union,NJ,07083,-74.25295995280756,40.67072171749126,100
1017, 1178 Morris Avenue,Union,NJ,07083,-74.23995819605891,40.68540060924623,100
1018, 2287 Morris Avenue,Union,NJ,07083,-74.2825597218622,40.6993518260771,100
1019, 327 Chestnut Street,Union,NJ,07083,-74.26791469299599,40.67786561356759,100
1020, 2401D US-22 W,Union,NJ,07083,-74.29583545736098,40.69060437949865,100
1021, 2148 Morris Avenue,Union,NJ,07083,-74.27626549931071,40.69785967967362,100
1022, 900 Springfield Road,Union,NJ,07083,-74.29872556324085,40.687175141967444,100
1023, 2933 Vauxhall Road,Vauxhall,NJ,07088,-74.28867683479957,40.72023068588252,100
1024, 1144 South Avenue West,Westfield,NJ,07090,-74.36374063341123,40.64651067398797,100
1025, 260 North Avenue E,Westfield,NJ,07090,-74.34429403131095,40.65065850068372,100
1026,Route 517 Village Square Mall,Allamuchy,NJ,07820,-74.82427669999998,40.903936800000054,85
1027, 2 Upper Sarepta Road,Belvidere,NJ,07823,-75.05536541247643,40.84460491741434,100
1028, 152 State Route 94,Blairstown,NJ,07825,-74.99629394849595,40.98272787918485,100
1029, 151 NJ-94,Blairstown,NJ,07825,-74.99469853704545,40.98307585389484,100
1030, 1965 NJ-57 ,Hackettstown,NJ,07840,-74.83495320884299,40.82307471000748,100
1031, 91 Main Street,Hackettstown,NJ,07840,-74.83178560442315,40.85499666450294,100
1032, 203 Mountain Avenue,Hackettstown,NJ,07840,-74.82369044554576,40.84108645601249,100
1033, 1965 Route 57 West & Allen,Hackettstown,NJ,07840,-74.83399993499462,40.824010046582686,97.72
1034, 1982 NJ-57,Hackettstown,NJ,07840,-74.83432716449447,40.82366467026225,100
1035, 1885 NJ-57 Suite 100,Hackettstown,NJ,07840,-74.83902656232922,40.81803395916641,100
1036, 1204 New Brunswick Avenue,Phillipsburg,NJ,08865,-75.13656859468007,40.67477561539191,100
1037, 755 Memorial Parkway,Phillipsburg,NJ,08865,-75.17420217030107,40.6979642657911,100
1038, 1207 Route #22,Phillipsburg,NJ,08865,-75.14541372472662,40.68033029325071,100
1039, 1300 US-22,Phillipsburg,NJ,08865,-75.14249949376081,40.677076485724,99.54
1040, 755 Memorial Parkway (US Hwy 22),Phillipsburg,NJ,08865,-75.17420217030107,40.6979642657911,98.41
1041, 30 Belvidere Avenue,Washington,NJ,07882,-74.97993306023065,40.75905452983411,100
1042," 2 Clubhouse Drive, NJ-31 S",Washington,NJ,07882,-74.97490013776226,40.739300516870664,98.65
1043, 354 NJ-57 West,Washington,NJ,07882,-74.99902502400755,40.75413900462638,100
