GEOID,NAME,rent_gross
34027040102,"Census Tract 401.02, Morris County, New Jersey",335
34027040200,"Census Tract 402, Morris County, New Jersey",362
34027040300,"Census Tract 403, Morris County, New Jersey",834
34027040400,"Census Tract 404, Morris County, New Jersey",566
34027040500,"Census Tract 405, Morris County, New Jersey",556
34027040600,"Census Tract 406, Morris County, New Jersey",477
34027040701,"Census Tract 407.01, Morris County, New Jersey",160
34027040702,"Census Tract 407.02, Morris County, New Jersey",277
34027040801,"Census Tract 408.01, Morris County, New Jersey",100
34027040803,"Census Tract 408.03, Morris County, New Jersey",883
34027040804,"Census Tract 408.04, Morris County, New Jersey",71
34027040805,"Census Tract 408.05, Morris County, New Jersey",143
34027040900,"Census Tract 409, Morris County, New Jersey",159
34027041000,"Census Tract 410, Morris County, New Jersey",604
34027041100,"Census Tract 411, Morris County, New Jersey",566
34027041200,"Census Tract 412, Morris County, New Jersey",99
34027041300,"Census Tract 413, Morris County, New Jersey",532
34027041400,"Census Tract 414, Morris County, New Jersey",209
34027041500,"Census Tract 415, Morris County, New Jersey",275
34027041601,"Census Tract 416.01, Morris County, New Jersey",833
34027041602,"Census Tract 416.02, Morris County, New Jersey",214
34027041603,"Census Tract 416.03, Morris County, New Jersey",1000
34027041604,"Census Tract 416.04, Morris County, New Jersey",64
34027041701,"Census Tract 417.01, Morris County, New Jersey",1097
34027041702,"Census Tract 417.02, Morris County, New Jersey",115
34027041704,"Census Tract 417.04, Morris County, New Jersey",840
34027041705,"Census Tract 417.05, Morris County, New Jersey",311
34027041706,"Census Tract 417.06, Morris County, New Jersey",2212
34027041801,"Census Tract 418.01, Morris County, New Jersey",742
34027041802,"Census Tract 418.02, Morris County, New Jersey",117
34027041803,"Census Tract 418.03, Morris County, New Jersey",70
34027041901,"Census Tract 419.01, Morris County, New Jersey",56
34027041902,"Census Tract 419.02, Morris County, New Jersey",147
34027042000,"Census Tract 420, Morris County, New Jersey",395
34027042100,"Census Tract 421, Morris County, New Jersey",111
34027042200,"Census Tract 422, Morris County, New Jersey",569
34027042301,"Census Tract 423.01, Morris County, New Jersey",202
34027042302,"Census Tract 423.02, Morris County, New Jersey",101
34027042500,"Census Tract 425, Morris County, New Jersey",29
34027042600,"Census Tract 426, Morris County, New Jersey",1191
34027042700,"Census Tract 427, Morris County, New Jersey",407
34027042800,"Census Tract 428, Morris County, New Jersey",143
34027042900,"Census Tract 429, Morris County, New Jersey",664
34027043000,"Census Tract 430, Morris County, New Jersey",522
34027043100,"Census Tract 431, Morris County, New Jersey",164
34027043200,"Census Tract 432, Morris County, New Jersey",384
34027043301,"Census Tract 433.01, Morris County, New Jersey",254
34027043302,"Census Tract 433.02, Morris County, New Jersey",150
34027043303,"Census Tract 433.03, Morris County, New Jersey",111
34027043401,"Census Tract 434.01, Morris County, New Jersey",702
34027043402,"Census Tract 434.02, Morris County, New Jersey",179
34027043500,"Census Tract 435, Morris County, New Jersey",817
34027043600,"Census Tract 436, Morris County, New Jersey",1963
34027043700,"Census Tract 437, Morris County, New Jersey",743
34027043800,"Census Tract 438, Morris County, New Jersey",1601
34027043900,"Census Tract 439, Morris County, New Jersey",108
34027044000,"Census Tract 440, Morris County, New Jersey",298
34027044101,"Census Tract 441.01, Morris County, New Jersey",117
34027044102,"Census Tract 441.02, Morris County, New Jersey",252
34027044200,"Census Tract 442, Morris County, New Jersey",163
34027044300,"Census Tract 443, Morris County, New Jersey",739
34027044401,"Census Tract 444.01, Morris County, New Jersey",229
34027044403,"Census Tract 444.03, Morris County, New Jersey",164
34027044404,"Census Tract 444.04, Morris County, New Jersey",55
34027044501,"Census Tract 445.01, Morris County, New Jersey",814
34027044502,"Census Tract 445.02, Morris County, New Jersey",373
34027044601,"Census Tract 446.01, Morris County, New Jersey",225
34027044602,"Census Tract 446.02, Morris County, New Jersey",95
34027044701,"Census Tract 447.01, Morris County, New Jersey",261
34027044702,"Census Tract 447.02, Morris County, New Jersey",464
34027044800,"Census Tract 448, Morris County, New Jersey",942
34027044900,"Census Tract 449, Morris County, New Jersey",801
34027045000,"Census Tract 450, Morris County, New Jersey",1178
34027045100,"Census Tract 451, Morris County, New Jersey",1146
34027045200,"Census Tract 452, Morris County, New Jersey",170
34027045300,"Census Tract 453, Morris County, New Jersey",262
34027045401,"Census Tract 454.01, Morris County, New Jersey",705
34027045402,"Census Tract 454.02, Morris County, New Jersey",325
34027045501,"Census Tract 455.01, Morris County, New Jersey",9
34027045502,"Census Tract 455.02, Morris County, New Jersey",308
34027045602,"Census Tract 456.02, Morris County, New Jersey",334
34027045603,"Census Tract 456.03, Morris County, New Jersey",1385
34027045701,"Census Tract 457.01, Morris County, New Jersey",241
34027045703,"Census Tract 457.03, Morris County, New Jersey",153
34027045704,"Census Tract 457.04, Morris County, New Jersey",170
34027045804,"Census Tract 458.04, Morris County, New Jersey",134
34027045901,"Census Tract 459.01, Morris County, New Jersey",122
34027045902,"Census Tract 459.02, Morris County, New Jersey",135
34027046000,"Census Tract 460, Morris County, New Jersey",724
34027046103,"Census Tract 461.03, Morris County, New Jersey",1326
34027046104,"Census Tract 461.04, Morris County, New Jersey",810
34027046105,"Census Tract 461.05, Morris County, New Jersey",1967
34027046106,"Census Tract 461.06, Morris County, New Jersey",359
34027046201,"Census Tract 462.01, Morris County, New Jersey",460
34027046202,"Census Tract 462.02, Morris County, New Jersey",59
34027046297,"Census Tract 462.97, Morris County, New Jersey",37
34027046298,"Census Tract 462.98, Morris County, New Jersey",115
34027046300,"Census Tract 463, Morris County, New Jersey",375
34027046400,"Census Tract 464, Morris County, New Jersey",242
34029710100,"Census Tract 7101, Ocean County, New Jersey",546
34029711100,"Census Tract 7111, Ocean County, New Jersey",569
34029711200,"Census Tract 7112, Ocean County, New Jersey",359
34029711300,"Census Tract 7113, Ocean County, New Jersey",243
34029711400,"Census Tract 7114, Ocean County, New Jersey",342
34029712000,"Census Tract 7120, Ocean County, New Jersey",91
34029713000,"Census Tract 7130, Ocean County, New Jersey",499
34029713100,"Census Tract 7131, Ocean County, New Jersey",265
34029713201,"Census Tract 7132.01, Ocean County, New Jersey",72
34029713202,"Census Tract 7132.02, Ocean County, New Jersey",152
34029713203,"Census Tract 7132.03, Ocean County, New Jersey",382
34029713300,"Census Tract 7133, Ocean County, New Jersey",140
34029713401,"Census Tract 7134.01, Ocean County, New Jersey",379
34029713402,"Census Tract 7134.02, Ocean County, New Jersey",685
34029713500,"Census Tract 7135, Ocean County, New Jersey",93
34029713600,"Census Tract 7136, Ocean County, New Jersey",38
34029713700,"Census Tract 7137, Ocean County, New Jersey",107
34029713800,"Census Tract 7138, Ocean County, New Jersey",291
34029713900,"Census Tract 7139, Ocean County, New Jersey",605
34029714000,"Census Tract 7140, Ocean County, New Jersey",246
34029714100,"Census Tract 7141, Ocean County, New Jersey",295
34029714200,"Census Tract 7142, Ocean County, New Jersey",772
34029714300,"Census Tract 7143, Ocean County, New Jersey",143
34029714400,"Census Tract 7144, Ocean County, New Jersey",33
34029715000,"Census Tract 7150, Ocean County, New Jersey",1454
34029715200,"Census Tract 7152, Ocean County, New Jersey",1682
34029715301,"Census Tract 7153.01, Ocean County, New Jersey",1259
34029715302,"Census Tract 7153.02, Ocean County, New Jersey",1138
34029715401,"Census Tract 7154.01, Ocean County, New Jersey",316
34029715402,"Census Tract 7154.02, Ocean County, New Jersey",953
34029715500,"Census Tract 7155, Ocean County, New Jersey",798
34029715600,"Census Tract 7156, Ocean County, New Jersey",838
34029715700,"Census Tract 7157, Ocean County, New Jersey",1039
34029715800,"Census Tract 7158, Ocean County, New Jersey",710
34029715901,"Census Tract 7159.01, Ocean County, New Jersey",741
34029715902,"Census Tract 7159.02, Ocean County, New Jersey",1021
34029716000,"Census Tract 7160, Ocean County, New Jersey",304
34029717001,"Census Tract 7170.01, Ocean County, New Jersey",8
34029717002,"Census Tract 7170.02, Ocean County, New Jersey",831
34029717101,"Census Tract 7171.01, Ocean County, New Jersey",337
34029717102,"Census Tract 7171.02, Ocean County, New Jersey",153
34029717200,"Census Tract 7172, Ocean County, New Jersey",194
34029717300,"Census Tract 7173, Ocean County, New Jersey",121
34029717400,"Census Tract 7174, Ocean County, New Jersey",269
34029717501,"Census Tract 7175.01, Ocean County, New Jersey",719
34029717502,"Census Tract 7175.02, Ocean County, New Jersey",349
34029718000,"Census Tract 7180, Ocean County, New Jersey",530
34029720001,"Census Tract 7200.01, Ocean County, New Jersey",370
34029720101,"Census Tract 7201.01, Ocean County, New Jersey",828
34029720102,"Census Tract 7201.02, Ocean County, New Jersey",602
34029720103,"Census Tract 7201.03, Ocean County, New Jersey",167
34029720202,"Census Tract 7202.02, Ocean County, New Jersey",345
34029720203,"Census Tract 7202.03, Ocean County, New Jersey",114
34029720204,"Census Tract 7202.04, Ocean County, New Jersey",499
34029720205,"Census Tract 7202.05, Ocean County, New Jersey",93
34029720206,"Census Tract 7202.06, Ocean County, New Jersey",244
34029721000,"Census Tract 7210, Ocean County, New Jersey",322
34029722001,"Census Tract 7220.01, Ocean County, New Jersey",306
34029722002,"Census Tract 7220.02, Ocean County, New Jersey",415
34029722100,"Census Tract 7221, Ocean County, New Jersey",238
34029722200,"Census Tract 7222, Ocean County, New Jersey",261
34029722300,"Census Tract 7223, Ocean County, New Jersey",73
34029722401,"Census Tract 7224.01, Ocean County, New Jersey",311
34029722402,"Census Tract 7224.02, Ocean County, New Jersey",234
34029722500,"Census Tract 7225, Ocean County, New Jersey",61
34029722600,"Census Tract 7226, Ocean County, New Jersey",74
34029722701,"Census Tract 7227.01, Ocean County, New Jersey",117
34029722702,"Census Tract 7227.02, Ocean County, New Jersey",165
34029722800,"Census Tract 7228, Ocean County, New Jersey",712
34029722900,"Census Tract 7229, Ocean County, New Jersey",1178
34029723000,"Census Tract 7230, Ocean County, New Jersey",526
34029723100,"Census Tract 7231, Ocean County, New Jersey",480
34029723200,"Census Tract 7232, Ocean County, New Jersey",163
34029723300,"Census Tract 7233, Ocean County, New Jersey",688
34029723400,"Census Tract 7234, Ocean County, New Jersey",166
34029723500,"Census Tract 7235, Ocean County, New Jersey",208
34029723600,"Census Tract 7236, Ocean County, New Jersey",186
34029724000,"Census Tract 7240, Ocean County, New Jersey",236
34029725001,"Census Tract 7250.01, Ocean County, New Jersey",147
34029725002,"Census Tract 7250.02, Ocean County, New Jersey",272
34029725100,"Census Tract 7251, Ocean County, New Jersey",185
34029726000,"Census Tract 7260, Ocean County, New Jersey",112
34029727001,"Census Tract 7270.01, Ocean County, New Jersey",154
34029727002,"Census Tract 7270.02, Ocean County, New Jersey",88
34029728000,"Census Tract 7280, Ocean County, New Jersey",1111
34029729000,"Census Tract 7290, Ocean County, New Jersey",241
34029730000,"Census Tract 7300, Ocean County, New Jersey",61
34029731001,"Census Tract 7310.01, Ocean County, New Jersey",87
34029731002,"Census Tract 7310.02, Ocean County, New Jersey",230
34029731101,"Census Tract 7311.01, Ocean County, New Jersey",355
34029731102,"Census Tract 7311.02, Ocean County, New Jersey",623
34029731103,"Census Tract 7311.03, Ocean County, New Jersey",68
34029731201,"Census Tract 7312.01, Ocean County, New Jersey",263
34029731202,"Census Tract 7312.02, Ocean County, New Jersey",109
34029731203,"Census Tract 7312.03, Ocean County, New Jersey",96
34029731204,"Census Tract 7312.04, Ocean County, New Jersey",162
34029731205,"Census Tract 7312.05, Ocean County, New Jersey",227
34029731206,"Census Tract 7312.06, Ocean County, New Jersey",263
34029732001,"Census Tract 7320.01, Ocean County, New Jersey",72
34029732002,"Census Tract 7320.02, Ocean County, New Jersey",331
34029732101,"Census Tract 7321.01, Ocean County, New Jersey",425
34029732103,"Census Tract 7321.03, Ocean County, New Jersey",108
34029732104,"Census Tract 7321.04, Ocean County, New Jersey",290
34029733000,"Census Tract 7330, Ocean County, New Jersey",578
34029734001,"Census Tract 7340.01, Ocean County, New Jersey",169
34029734002,"Census Tract 7340.02, Ocean County, New Jersey",612
34029734003,"Census Tract 7340.03, Ocean County, New Jersey",301
34029735001,"Census Tract 7350.01, Ocean County, New Jersey",274
34029735002,"Census Tract 7350.02, Ocean County, New Jersey",562
34029735101,"Census Tract 7351.01, Ocean County, New Jersey",144
34029735103,"Census Tract 7351.03, Ocean County, New Jersey",321
34029735104,"Census Tract 7351.04, Ocean County, New Jersey",337
34029736001,"Census Tract 7360.01, Ocean County, New Jersey",73
34029736002,"Census Tract 7360.02, Ocean County, New Jersey",82
34029736101,"Census Tract 7361.01, Ocean County, New Jersey",276
34029736102,"Census Tract 7361.02, Ocean County, New Jersey",689
34029736105,"Census Tract 7361.05, Ocean County, New Jersey",294
34029737000,"Census Tract 7370, Ocean County, New Jersey",348
34029738001,"Census Tract 7380.01, Ocean County, New Jersey",133
34029738002,"Census Tract 7380.02, Ocean County, New Jersey",74
34029738100,"Census Tract 7381, Ocean County, New Jersey",41
34029739000,"Census Tract 7390, Ocean County, New Jersey",164
34029739100,"Census Tract 7391, Ocean County, New Jersey",46
34029980000,"Census Tract 9800, Ocean County, New Jersey",0
34029980100,"Census Tract 9801, Ocean County, New Jersey",0
34029990000,"Census Tract 9900, Ocean County, New Jersey",0
34031116500,"Census Tract 1165, Passaic County, New Jersey",991
34031124200,"Census Tract 1242, Passaic County, New Jersey",624
34031124311,"Census Tract 1243.11, Passaic County, New Jersey",246
34031124312,"Census Tract 1243.12, Passaic County, New Jersey",213
34031124321,"Census Tract 1243.21, Passaic County, New Jersey",712
34031124322,"Census Tract 1243.22, Passaic County, New Jersey",402
34031124323,"Census Tract 1243.23, Passaic County, New Jersey",1266
34031124401,"Census Tract 1244.01, Passaic County, New Jersey",839
34031124402,"Census Tract 1244.02, Passaic County, New Jersey",436
34031124500,"Census Tract 1245, Passaic County, New Jersey",1203
34031124601,"Census Tract 1246.01, Passaic County, New Jersey",786
34031124602,"Census Tract 1246.02, Passaic County, New Jersey",901
34031124700,"Census Tract 1247, Passaic County, New Jersey",660
34031124800,"Census Tract 1248, Passaic County, New Jersey",628
34031124900,"Census Tract 1249, Passaic County, New Jersey",949
34031125000,"Census Tract 1250, Passaic County, New Jersey",1175
34031125100,"Census Tract 1251, Passaic County, New Jersey",954
34031133701,"Census Tract 1337.01, Passaic County, New Jersey",941
34031133702,"Census Tract 1337.02, Passaic County, New Jersey",530
34031143200,"Census Tract 1432, Passaic County, New Jersey",611
34031143300,"Census Tract 1433, Passaic County, New Jersey",1009
34031143400,"Census Tract 1434, Passaic County, New Jersey",1139
34031154001,"Census Tract 1540.01, Passaic County, New Jersey",582
34031154002,"Census Tract 1540.02, Passaic County, New Jersey",1111
34031163500,"Census Tract 1635, Passaic County, New Jersey",256
34031175200,"Census Tract 1752, Passaic County, New Jersey",1445
34031175301,"Census Tract 1753.01, Passaic County, New Jersey",823
34031175302,"Census Tract 1753.02, Passaic County, New Jersey",1232
34031175401,"Census Tract 1754.01, Passaic County, New Jersey",1196
34031175402,"Census Tract 1754.02, Passaic County, New Jersey",1194
34031175500,"Census Tract 1755, Passaic County, New Jersey",1461
34031175601,"Census Tract 1756.01, Passaic County, New Jersey",61
34031175602,"Census Tract 1756.02, Passaic County, New Jersey",1224
34031175701,"Census Tract 1757.01, Passaic County, New Jersey",982
34031175703,"Census Tract 1757.03, Passaic County, New Jersey",1013
34031175704,"Census Tract 1757.04, Passaic County, New Jersey",665
34031175801,"Census Tract 1758.01, Passaic County, New Jersey",1187
34031175802,"Census Tract 1758.02, Passaic County, New Jersey",1637
34031175900,"Census Tract 1759, Passaic County, New Jersey",1041
34031180100,"Census Tract 1801, Passaic County, New Jersey",869
34031180201,"Census Tract 1802.01, Passaic County, New Jersey",732
34031180202,"Census Tract 1802.02, Passaic County, New Jersey",1275
34031180300,"Census Tract 1803, Passaic County, New Jersey",1379
34031180600,"Census Tract 1806, Passaic County, New Jersey",903
34031180700,"Census Tract 1807, Passaic County, New Jersey",623
34031180800,"Census Tract 1808, Passaic County, New Jersey",850
34031180900,"Census Tract 1809, Passaic County, New Jersey",862
34031181000,"Census Tract 1810, Passaic County, New Jersey",1100
34031181100,"Census Tract 1811, Passaic County, New Jersey",1239
34031181200,"Census Tract 1812, Passaic County, New Jersey",1134
34031181300,"Census Tract 1813, Passaic County, New Jersey",1538
34031181400,"Census Tract 1814, Passaic County, New Jersey",1011
34031181500,"Census Tract 1815, Passaic County, New Jersey",864
34031181702,"Census Tract 1817.02, Passaic County, New Jersey",874
34031181800,"Census Tract 1818, Passaic County, New Jersey",860
34031181900,"Census Tract 1819, Passaic County, New Jersey",881
34031182000,"Census Tract 1820, Passaic County, New Jersey",420
34031182100,"Census Tract 1821, Passaic County, New Jersey",790
34031182200,"Census Tract 1822, Passaic County, New Jersey",811
34031182301,"Census Tract 1823.01, Passaic County, New Jersey",344
34031182302,"Census Tract 1823.02, Passaic County, New Jersey",1510
34031182400,"Census Tract 1824, Passaic County, New Jersey",1010
34031182500,"Census Tract 1825, Passaic County, New Jersey",1606
34031182600,"Census Tract 1826, Passaic County, New Jersey",965
34031182700,"Census Tract 1827, Passaic County, New Jersey",1335
34031182800,"Census Tract 1828, Passaic County, New Jersey",1203
34031182900,"Census Tract 1829, Passaic County, New Jersey",496
34031183000,"Census Tract 1830, Passaic County, New Jersey",1652
34031183101,"Census Tract 1831.01, Passaic County, New Jersey",576
34031183102,"Census Tract 1831.02, Passaic County, New Jersey",797
34031183200,"Census Tract 1832, Passaic County, New Jersey",1191
34031196401,"Census Tract 1964.01, Passaic County, New Jersey",94
34031196402,"Census Tract 1964.02, Passaic County, New Jersey",994
34031203600,"Census Tract 2036, Passaic County, New Jersey",917
34031216701,"Census Tract 2167.01, Passaic County, New Jersey",60
34031216702,"Census Tract 2167.02, Passaic County, New Jersey",124
34031223801,"Census Tract 2238.01, Passaic County, New Jersey",313
34031223802,"Census Tract 2238.02, Passaic County, New Jersey",270
34031223900,"Census Tract 2239, Passaic County, New Jersey",0
34031236601,"Census Tract 2366.01, Passaic County, New Jersey",204
34031236602,"Census Tract 2366.02, Passaic County, New Jersey",395
34031246001,"Census Tract 2460.01, Passaic County, New Jersey",457
34031246002,"Census Tract 2460.02, Passaic County, New Jersey",44
34031246003,"Census Tract 2460.03, Passaic County, New Jersey",74
34031246101,"Census Tract 2461.01, Passaic County, New Jersey",363
34031246102,"Census Tract 2461.02, Passaic County, New Jersey",1052
34031246103,"Census Tract 2461.03, Passaic County, New Jersey",358
34031246104,"Census Tract 2461.04, Passaic County, New Jersey",428
34031246201,"Census Tract 2462.01, Passaic County, New Jersey",36
34031246202,"Census Tract 2462.02, Passaic County, New Jersey",60
34031246203,"Census Tract 2462.03, Passaic County, New Jersey",68
34031246300,"Census Tract 2463, Passaic County, New Jersey",798
34031256801,"Census Tract 2568.01, Passaic County, New Jersey",275
34031256802,"Census Tract 2568.02, Passaic County, New Jersey",75
34031256803,"Census Tract 2568.03, Passaic County, New Jersey",375
34031256804,"Census Tract 2568.04, Passaic County, New Jersey",186
34031256805,"Census Tract 2568.05, Passaic County, New Jersey",161
34031264101,"Census Tract 2641.01, Passaic County, New Jersey",840
34031264102,"Census Tract 2641.02, Passaic County, New Jersey",671
34031264200,"Census Tract 2642, Passaic County, New Jersey",1285
34033020100,"Census Tract 201, Salem County, New Jersey",74
34033020200,"Census Tract 202, Salem County, New Jersey",431
34033020300,"Census Tract 203, Salem County, New Jersey",869
34033020400,"Census Tract 204, Salem County, New Jersey",514
34033020500,"Census Tract 205, Salem County, New Jersey",303
34033020600,"Census Tract 206, Salem County, New Jersey",200
34033020700,"Census Tract 207, Salem County, New Jersey",326
34033020800,"Census Tract 208, Salem County, New Jersey",534
34033020900,"Census Tract 209, Salem County, New Jersey",190
34033021000,"Census Tract 210, Salem County, New Jersey",166
34033021101,"Census Tract 211.01, Salem County, New Jersey",69
34033021102,"Census Tract 211.02, Salem County, New Jersey",176
34033021201,"Census Tract 212.01, Salem County, New Jersey",131
34033021202,"Census Tract 212.02, Salem County, New Jersey",115
34033021300,"Census Tract 213, Salem County, New Jersey",43
34033021400,"Census Tract 214, Salem County, New Jersey",343
34033021500,"Census Tract 215, Salem County, New Jersey",249
34033021600,"Census Tract 216, Salem County, New Jersey",405
34033021700,"Census Tract 217, Salem County, New Jersey",416
34033021900,"Census Tract 219, Salem County, New Jersey",342
34033022000,"Census Tract 220, Salem County, New Jersey",579
34033022100,"Census Tract 221, Salem County, New Jersey",398
34033022201,"Census Tract 222.01, Salem County, New Jersey",109
34033022202,"Census Tract 222.02, Salem County, New Jersey",73
34033990000,"Census Tract 9900, Salem County, New Jersey",0
34035050100,"Census Tract 501, Somerset County, New Jersey",671
34035050200,"Census Tract 502, Somerset County, New Jersey",738
34035050300,"Census Tract 503, Somerset County, New Jersey",189
34035050400,"Census Tract 504, Somerset County, New Jersey",626
34035050500,"Census Tract 505, Somerset County, New Jersey",1000
34035050600,"Census Tract 506, Somerset County, New Jersey",262
34035050701,"Census Tract 507.01, Somerset County, New Jersey",188
34035050703,"Census Tract 507.03, Somerset County, New Jersey",533
34035050704,"Census Tract 507.04, Somerset County, New Jersey",257
34035050801,"Census Tract 508.01, Somerset County, New Jersey",24
34035050802,"Census Tract 508.02, Somerset County, New Jersey",255
34035050901,"Census Tract 509.01, Somerset County, New Jersey",35
34035050902,"Census Tract 509.02, Somerset County, New Jersey",93
34035050903,"Census Tract 509.03, Somerset County, New Jersey",93
34035051000,"Census Tract 510, Somerset County, New Jersey",978
34035051100,"Census Tract 511, Somerset County, New Jersey",827
34035051200,"Census Tract 512, Somerset County, New Jersey",793
34035051300,"Census Tract 513, Somerset County, New Jersey",142
34035051400,"Census Tract 514, Somerset County, New Jersey",274
34035051500,"Census Tract 515, Somerset County, New Jersey",667
34035051600,"Census Tract 516, Somerset County, New Jersey",339
34035051700,"Census Tract 517, Somerset County, New Jersey",694
34035051800,"Census Tract 518, Somerset County, New Jersey",760
34035051900,"Census Tract 519, Somerset County, New Jersey",186
34035052001,"Census Tract 520.01, Somerset County, New Jersey",167
34035052002,"Census Tract 520.02, Somerset County, New Jersey",1665
34035052100,"Census Tract 521, Somerset County, New Jersey",123
34035052201,"Census Tract 522.01, Somerset County, New Jersey",216
34035052203,"Census Tract 522.03, Somerset County, New Jersey",64
34035052204,"Census Tract 522.04, Somerset County, New Jersey",115
34035052300,"Census Tract 523, Somerset County, New Jersey",428
34035052400,"Census Tract 524, Somerset County, New Jersey",389
34035052601,"Census Tract 526.01, Somerset County, New Jersey",368
34035052603,"Census Tract 526.03, Somerset County, New Jersey",440
34035052700,"Census Tract 527, Somerset County, New Jersey",379
34035052800,"Census Tract 528, Somerset County, New Jersey",169
34035052901,"Census Tract 529.01, Somerset County, New Jersey",74
34035052903,"Census Tract 529.03, Somerset County, New Jersey",758
34035052904,"Census Tract 529.04, Somerset County, New Jersey",171
34035053000,"Census Tract 530, Somerset County, New Jersey",670
34035053102,"Census Tract 531.02, Somerset County, New Jersey",857
34035053103,"Census Tract 531.03, Somerset County, New Jersey",103
34035053105,"Census Tract 531.05, Somerset County, New Jersey",708
34035053200,"Census Tract 532, Somerset County, New Jersey",603
34035053300,"Census Tract 533, Somerset County, New Jersey",933
34035053402,"Census Tract 534.02, Somerset County, New Jersey",537
34035053403,"Census Tract 534.03, Somerset County, New Jersey",538
34035053404,"Census Tract 534.04, Somerset County, New Jersey",1931
34035053501,"Census Tract 535.01, Somerset County, New Jersey",256
34035053602,"Census Tract 536.02, Somerset County, New Jersey",348
34035053603,"Census Tract 536.03, Somerset County, New Jersey",70
34035053604,"Census Tract 536.04, Somerset County, New Jersey",210
34035053703,"Census Tract 537.03, Somerset County, New Jersey",29
34035053704,"Census Tract 537.04, Somerset County, New Jersey",35
34035053705,"Census Tract 537.05, Somerset County, New Jersey",893
34035053706,"Census Tract 537.06, Somerset County, New Jersey",249
34035053707,"Census Tract 537.07, Somerset County, New Jersey",41
34035053801,"Census Tract 538.01, Somerset County, New Jersey",16
34035053803,"Census Tract 538.03, Somerset County, New Jersey",92
34035053804,"Census Tract 538.04, Somerset County, New Jersey",638
34035053805,"Census Tract 538.05, Somerset County, New Jersey",136
34035053901,"Census Tract 539.01, Somerset County, New Jersey",45
34035053904,"Census Tract 539.04, Somerset County, New Jersey",15
34035053905,"Census Tract 539.05, Somerset County, New Jersey",732
34035054100,"Census Tract 541, Somerset County, New Jersey",486
34035054201,"Census Tract 542.01, Somerset County, New Jersey",486
34035054202,"Census Tract 542.02, Somerset County, New Jersey",120
34035054300,"Census Tract 543, Somerset County, New Jersey",585
34037371000,"Census Tract 3710, Sussex County, New Jersey",349
34037371100,"Census Tract 3711, Sussex County, New Jersey",244
34037371200,"Census Tract 3712, Sussex County, New Jersey",490
34037371300,"Census Tract 3713, Sussex County, New Jersey",106
34037371400,"Census Tract 3714, Sussex County, New Jersey",42
34037371502,"Census Tract 3715.02, Sussex County, New Jersey",136
34037371503,"Census Tract 3715.03, Sussex County, New Jersey",35
34037371600,"Census Tract 3716, Sussex County, New Jersey",678
34037371700,"Census Tract 3717, Sussex County, New Jersey",157
34037371800,"Census Tract 3718, Sussex County, New Jersey",224
34037371900,"Census Tract 3719, Sussex County, New Jersey",83
34037372000,"Census Tract 3720, Sussex County, New Jersey",99
34037372100,"Census Tract 3721, Sussex County, New Jersey",115
34037372200,"Census Tract 3722, Sussex County, New Jersey",138
34037372300,"Census Tract 3723, Sussex County, New Jersey",302
34037372400,"Census Tract 3724, Sussex County, New Jersey",97
34037372500,"Census Tract 3725, Sussex County, New Jersey",431
34037372600,"Census Tract 3726, Sussex County, New Jersey",151
34037372700,"Census Tract 3727, Sussex County, New Jersey",331
34037372800,"Census Tract 3728, Sussex County, New Jersey",103
34037372900,"Census Tract 3729, Sussex County, New Jersey",412
34037373000,"Census Tract 3730, Sussex County, New Jersey",132
34037373100,"Census Tract 3731, Sussex County, New Jersey",188
34037373200,"Census Tract 3732, Sussex County, New Jersey",19
34037373300,"Census Tract 3733, Sussex County, New Jersey",137
34037373400,"Census Tract 3734, Sussex County, New Jersey",399
34037373500,"Census Tract 3735, Sussex County, New Jersey",166
34037373600,"Census Tract 3736, Sussex County, New Jersey",200
34037373700,"Census Tract 3737, Sussex County, New Jersey",1039
34037373800,"Census Tract 3738, Sussex County, New Jersey",684
34037373900,"Census Tract 3739, Sussex County, New Jersey",143
34037374000,"Census Tract 3740, Sussex County, New Jersey",116
34037374100,"Census Tract 3741, Sussex County, New Jersey",66
34037374200,"Census Tract 3742, Sussex County, New Jersey",104
34037374300,"Census Tract 3743, Sussex County, New Jersey",47
34037374400,"Census Tract 3744, Sussex County, New Jersey",30
34037374500,"Census Tract 3745, Sussex County, New Jersey",158
34037374600,"Census Tract 3746, Sussex County, New Jersey",231
34037374700,"Census Tract 3747, Sussex County, New Jersey",234
34037374800,"Census Tract 3748, Sussex County, New Jersey",192
34037374900,"Census Tract 3749, Sussex County, New Jersey",346
34039030200,"Census Tract 302, Union County, New Jersey",791
34039030400,"Census Tract 304, Union County, New Jersey",1445
34039030500,"Census Tract 305, Union County, New Jersey",1029
34039030600,"Census Tract 306, Union County, New Jersey",945
34039030701,"Census Tract 307.01, Union County, New Jersey",364
34039030702,"Census Tract 307.02, Union County, New Jersey",1873
34039030802,"Census Tract 308.02, Union County, New Jersey",614
34039030900,"Census Tract 309, Union County, New Jersey",1155
34039031000,"Census Tract 310, Union County, New Jersey",911
34039031100,"Census Tract 311, Union County, New Jersey",1516
34039031200,"Census Tract 312, Union County, New Jersey",1350
34039031300,"Census Tract 313, Union County, New Jersey",1339
34039031400,"Census Tract 314, Union County, New Jersey",1220
34039031500,"Census Tract 315, Union County, New Jersey",1395
34039031601,"Census Tract 316.01, Union County, New Jersey",1524
34039031602,"Census Tract 316.02, Union County, New Jersey",1708
34039031700,"Census Tract 317, Union County, New Jersey",1727
