"","SSN","municipality","pop2017","areaMi","alcLicMi","noVhcleRt","pubTransRt","avgVacBizRt","bizDens","syrngDist","naloxDist","moudDist","sutDist","mentHlDist","HDensRes","parksProp","allPaths","ndvi","resPctTot","comPctTot","indPctTot","multiUnRt","occRate","mblHomePct","avgPropTax","hs20yrRt","rentPct","medRent","medHValue","burdenPct","crowdedPct","frClsRtMrt","empPerCap","incPerCap","snapP","govExp","adultEdDst","cultrDist","voluntrOp","isoAsian","isoBlack","isoHisp","SVIthemes","mriScore","landUseClass","popDens17","hsGradRt","vlntCrRt","opDtRt15","opDtRt16","opDtRt17","opDtRt18","opDtRt1518ave","opDt15","opDt16","opDt17","opDt18","opDt1518sum"
"467",1705,"mannington twp",1711,199862.835638088,0,6.0375,0.087771653713803,5.16699313702225,0.000525360303554056,3.35495525591665,0.537924743848659,0.535041817574205,0.50294670232193,0.654824715065435,0.81513219772181,0.417604710761409,0,0.609672018967461,0.0311898017920528,0.000603000661670996,0.00853327422840361,5.9875,0.815943482178181,0.00353447152458431,2.67,12.092977913586,2.01395644272937,1050.5,173950,33.85,0.0894320143873555,0.0479116144339509,0.0561698470293588,3760.59672933763,7.8,1899,2.49866101832204,1.64026681866411,0,0.165518777757055,2.57683756248212,0.763471074571869,7.1676843857283,-3.02,3,0.0085608712321999,18,2.29,0,0,0,0,0,0,0,0,0,0
"468",1706,"oldmans twp",1804,105717.53252368,0,5.55,0.000798631287517476,0.154769882653121,0.000756733515153512,3.41638645429413,0.474053801601552,1.77461269284721,1.6984437830768,0.618058245446324,0,0.165556766881779,0,0.587614544519945,0.0328656520500786,0.00414432487544322,0.00223727498255999,6.45,0.878601548853832,0.0150601101175912,2.33,6.85448139105476,1.30334627712161,1327,218150,30.65,0.0829298952581983,0.0521406337453212,0.104401788560665,6625.02033415493,3.8,4509,2.61576560811711,1.66347100083592,0,3.73015814140767,4.53711745798932,5.50451761709987,7.14820187649434,0.65,3,0.0170643407667117,8,4,0,90.0015886337033,0,90.0015886337033,36.0006354534814,0,1,0,1,2
"469",1707,"penns grove boro",4807,4710.39787290667,0.199880623632431,11.8,0.971785009833583,23.1683628176883,0.0254755549823546,11.4219236661522,0.179411246842727,1.96958472473434,5.21791594937602,0.238017668922528,0,0.672182699341776,459.903058203124,0.173414288330078,0.0566316019478087,0.00504120364589836,0.0144837058309402,12.65,0.840067920942899,0.00420061194358138,4.35,1.67949066384396,2.12916143468882,1216,135200,48.75,2.64794716034257,0.0903650963939581,0.250369683888983,9201.47978413791,36,3998,9.17664143234481,6.35645905262116,0,0.025149609501225,0.410636667861568,0.54649832527651,20.0664312211892,-19.72,2,1.02050827333482,2,3.3,30.445836423069,30.445836423069,60.8916728461381,60.8916728461381,36.5350037076828,1,1,2,2,6
"470",1708,"pennsville twp",12540,131180.518187084,0.0107656166915741,8.58888888888889,0.0839421865355771,11.9864876047697,0.00353711058938084,12.7727207045119,0.411081562563284,1.16411785756707,2.36039909528245,0.525187527809318,10.791165781381,0.000297008631587586,0,0.593427913607084,0.626554562970748,0.155894202136977,0.00560518479593624,7.42222222222222,0.857820452715051,0.0445833952260976,3.37,8.42554842479699,2.93937950073983,990,152700,39.1,1.1171845561992,0.0517262191173576,0.271953544255034,15450.5196581727,7,3813,10.1659976133712,7.24299250412994,0,0.0411365736751422,2.6757071227188,0.509211891879586,29.537204653324,-2.36,3,0.095593462911284,23,5,112.505149114938,25.0011442477641,100.004576991056,100.004576991056,67.503089468963,9,2,8,8,27
"471",1709,"pilesgrove twp",4010,185539.453944284,0.000634274664504606,3.84444444444444,0.111396433255114,29.7672556444724,0.000803063697949351,2.40318346154859,0.133161128478264,0.0621155555232076,0.804969686403075,0.170344200319128,3.61244905520563,0.0132559072439827,232.299960718476,0.623409309712956,0.13579617994629,0.0193015226127809,0.0288925366188059,3.31111111111111,0.935938337534495,0.000338394733405629,2.88,9.13851476833442,1.52173946917649,1250,239500,28.5,0.0794254325722825,0.0280858486933491,0.0725095821643463,4715.9617573721,1.1,110,1.58527730024995,0.830429601961336,0,0.596323760987893,0.889397833980921,0.575962083193776,6.46502220146199,1.42,3,0.0216126538844087,21,0.5,0,0,0,82.5676719366741,16.5135343873348,0,0,0,2,2
"472",1710,"pittsgrove twp",8882,241515.074910336,0.00243635393552561,2.775,0.00118380534255973,0.00236147246317316,0.00107653735526251,6.37607510376918,1.19160212933403,0.478053538256047,1.0068682340318,1.01576322339005,0.864840389404573,0.0410940864018412,0,0.650084188868857,0.0982000729219468,0.00457540751807486,0.000698094247169828,0.3125,0.910672870787631,0.14457510236751,2.89,9.63147307054444,1.26135447705952,1168,192250,29.9,0.125568791230963,0.0361360783109589,0.150508703483398,8763.52566089798,5.6,79,4.28878337086892,1.36920958614837,0,0.144984434509498,0.647996952903825,2.24105244014438,13.3301230263495,-1.23,3,0.036776172267083,14,2.2,16.4468962977892,32.8937925955783,49.3406888933675,148.022066680103,49.3406888933676,1,2,3,9,15
"473",1711,"quinton twp",2477,128072.477429003,0,8.22857142857143,0.0192566005780478,0.263795882986835,0.00121806029782221,4.36224826717712,0.661499112192586,0.343678791825554,0.764463917295333,0.85411081816092,3.02398049044845,0.32907777347587,0,0.675012585255456,0.126070945438148,0.00509681210117104,0.00332727546014785,2.92857142857143,0.874441519934941,0.0901113059906525,2.58,7.09905011489791,2.0479662949131,1051,194400,32.2,0.00168602546036353,0.0601940203733239,0.0814098035051423,4317.12562556781,8.6,97,3.26292998890119,1.33111378486943,0,5.79621241540749,4.02447944147321,0.717221827614934,7.15156889050555,-3.23,3,0.0193406112673437,7,0.8,0,65.6271413410442,0,131.254282682088,39.3762848046264,0,1,0,2,3
"474",1712,"salem city",4790,14530.5612556592,0.0404935662128121,11.5875,1.68731095947914,44.5265436227152,0.0153469639662507,11.2845120681061,0.272610051382862,0.259342878046936,0.228313758743826,0.203811484660859,1.20342307006597,1.09814169241118,29.3787423217211,0.5886125,0.072262303530018,0.00469595465086318,0.00081808812161814,7.8375,0.722530508513277,0.00868511767932281,4.82,4.76438294242988,3.06180477937713,958,162500,33.85,0.529742515288861,0.0907048055271191,0.150279617747081,6673.47558204366,39,4844,8.76321560002375,5.27077728251943,0,0.181372144829994,0.665339504717807,0.172936852313666,30.6966245258452,-25,3,0.329650033176417,1,2.29,74.7771651374378,112.165747706157,37.3885825687189,112.165747706157,67.299448623694,2,3,1,3,9
"475",1713,"carneys point twp",7746,93515.8819483452,0.00880916861562069,9.63,0.888367156029489,15.3540844904431,0.00291929022442194,7.13453383000404,0.439629698928113,1.28983347234745,2.90329817557619,0.244349418535049,27.6590636254502,0.0130785403393017,185.772461737389,0.587851746554904,0.236459634381742,0.0726126944475985,0.0434881344385148,9.21,0.87950053150066,0.0429297669456806,2.92,8.56384718022001,3.40654414267788,1144,155950,39.25,0.121163940064197,0.0626763066044297,0.168773426065048,8543.40144348254,12,2463,5.60027274787383,3.76969805636141,0,0.19923620092743,0.659863911045019,0.822483863430676,28.2308601930196,-6.28,2,0.0828308501039279,10,15.8,38.954035038064,58.431052557096,38.954035038064,136.339122633224,54.5356490532896,2,3,2,7,14
"476",1714,"upper pittsgrove twp",3360,213232.414658165,0,2.7,0.000467552092567973,0.0146689217094376,0.000647181153115155,2.39952510527245,0.723568132911439,0.578475532090594,0.688815511397964,0.322499358571341,1.5158396729874,0.00404596588594652,341.485628449641,0.61151930072491,0.0681542932097213,0.00603614723556065,0.00402022883188943,1.17777777777778,0.942723523044146,0.090524673484915,2.53,12.2962674486648,1.20450825945997,1268,215800,28.8,0.200139357515795,0.0404224022514649,0.0657518455960168,4103.65120134877,2.9,209,1.47041432779763,0.878229598553738,0,0.179793005113565,2.33164585978677,1.03723333613754,7.04822576279579,0.53,3,0.0157574541628038,18,0.9,46.7089807454864,0,46.7089807454864,0,18.6835922981946,1,0,1,0,2
"477",1715,"woodstown boro",3461,8533.05097586933,0.0551661716504917,7.3,0.0987579776117231,8.0810133398591,0.0311729064729864,10.6895657139476,0.398735024247194,0.0431460528987387,3.71141553183053,0.510756835342001,8.17665063401836,0.159594585937291,0,0.614921423339844,0.442231460891424,0.0777337329594895,0.0176931257855555,8.45,0.843594207027385,0.0178716014035638,3.24,1.09360354881464,0.606221864514416,1130.5,263700,33.2,0.394341214557333,0.0333833509306737,0.310490862753996,18423.0700083281,13,977,7.10761237565543,3.81897122048889,0,0.180999190914282,0.126672978406917,0.299614954917694,7.57050324662076,-1.88,3,0.405599358281977,42,1.7,0,44.1183053549432,44.1183053549432,44.1183053549432,26.470983212966,0,1,1,1,3
"478",1801,"bedminster twp",8073,139220.678115894,0.00338117540759324,1.94166666666667,0.347826860035556,3.55048305494632,0.00447490996618608,4.27036460677722,1.03434919554898,0.455611773301489,0.749920871991145,0.271219331632114,13.6315763077386,0.103433001588184,2650.34921348591,0.769617957221137,0.11815353619152,0.0148084501199964,0.000106663506266481,6.05833333333333,0.929933670226719,0.00144215513128784,1.33,5.81461154325448,1.54065124188462,1905,597250,28.35,0.249862804004481,0.00935853856821516,0.112531906151531,12595.3038722064,1.9,3997,2.71270434260926,0.287163773188906,0.5,1.8318065643022,0.164030876302159,0.392821518738128,9.10195051357539,4.47,2,0.0579870756934514,48,0.1,17.8202801882352,17.8202801882352,17.8202801882352,53.4608405647055,21.3843362258822,1,1,1,3,6
"479",1802,"bernards twp",27225,128432.434991041,0.0128282760216837,2.63333333333333,1.89983677291037,8.53051826396491,0.0090942759131015,5.43027717157096,1.07005158273898,0.417630410177747,0.921888681726306,0.350195587400963,8.70009538084208,0.163148865271821,1625.46872279993,0.772374834735577,0.377142269842493,0.0327025360363833,0.000616665381947121,6.46,0.96087492274848,0.00196443651039926,1.9,11.131077012372,1.97370674076464,1779,674400,29.1,0.0279970451261875,0.00485101622586421,0.162109081418569,20618.9399395955,1.5,10357,3.5984234102791,0.56667976996115,0,0.412281175289848,0.0562613452561143,0.307744020826464,19.9234108752608,5.78,2,0.211979162443655,52,0.1,5.53530379940275,11.0706075988055,5.53530379940275,5.53530379940275,5.53530379940274,1,2,1,1,5
"480",1803,"bernardsville boro",7685,68183.4041531631,0.0172599613366111,2.875,1.05781638939361,2.99384157966061,0.00847713614740643,2.64174375977462,0.476859766370132,0.146685804237734,0.734543445856014,0.259074156992454,0.500345633496823,0.0612550070334422,6.35260805391679,0.775237229225852,0.36757979817535,0.0203760617573748,0.00385983592672362,3.8875,0.964960248576335,5.45989479295066e-07,1.82,5.39508267069941,1.2027018965239,1717,743900,31.6,0.0747130267211305,0.0128253354056223,0.0821655757111716,10741.5124194037,2.1,4248,1.46669373274903,0.538734543247842,0,2.92824901471758,2.14890008534663,0.279705098970684,4.09237083545538,5.67,3,0.112710711579271,24,0,0,19.6279632544699,19.6279632544699,0,7.85118530178798,0,1,1,0,2
"481",1804,"bound brook boro",10304,8949.10413101157,0.263014970165058,5.58571428571429,2.78772335817595,11.4994544132189,0.0665988451217888,9.35266376278599,0.889552620232551,0.390847436587489,0.212043800521442,0.27023967183431,26.6911882296498,0.0875865444795765,4450.84800968207,0.665032141113281,0.576472757444455,0.116161150548539,0.0134599428413386,10,0.82297415718684,0.001426223261926,3.29,3.15620456228893,2.47760513752835,1380,294900,36.6,0.666743120957149,0.0454737673519927,0.298062700197684,14762.214528276,4.7,3817,2.95668698633096,0.874779163614184,0,1.51826464612676,0.275486681455992,0.776298263709696,20.490204010355,-2.63,2,1.1514001680116,10,1.4,55.9992467239455,69.9990584049319,69.9990584049319,13.9998116809864,41.9994350429592,4,5,5,1,15
"482",1805,"branchburg twp",14470,107002.039764032,0.00989843394903156,2.225,0.757257975404398,6.62674671385849,0.00691575601392175,5.99979015850995,0.902776555652732,0.991957152886408,0.644459761922392,0.43242029842242,4.05024811122536,0.149639047682725,884.730857081615,0.695266946231618,0.344934464148034,0.0272320740169622,0.0292058596761758,3.625,0.971125812536964,0.0268020809514384,2.14,11.7650534285285,1.20603697842957,1779,469300,26.35,0.158168231769905,0.0155531601723859,0.168879476372514,14375.9248690611,1.4,4225,3.69542178667755,0.525410771987584,1.5,1.54049691306557,0.0887455496177213,0.353113864925048,14.4744887017228,5.03,3,0.135231066920875,53,0.1,10.2730016637421,0,20.5460033274843,30.8190049912264,12.3276019964906,1,0,2,3,6
"483",1806,"bridgewater twp",44688,170868.311330768,0.026860971564076,5.06666666666667,1.02844929139466,7.91431319887479,0.0133026421476122,6.65173573596988,1.51281904596222,0.570199283421577,0.483820818648024,0.341099348371475,4.74612531538131,0.146256119754779,477.165428178854,0.683816483248197,0.415268067519024,0.059494379852447,0.0158609834292557,9.13939393939394,0.968743638576343,2.13536236540157e-05,1.96,32.586178535612,7.47674203529925,1588,397700,30.4,0.38291801126304,0.0151118211912525,0.179306811411128,15268.6330444848,3.3,11727,3.13116247162502,0.598210544833854,2.5,0.61291306206062,0.529267316921147,1.16886831570851,46.3606866718209,4.33,2,0.26153474363946,39,0.2,6.82622128303709,6.82622128303709,17.0655532075927,13.6524425660742,8.87408766794822,2,2,5,4,13
"484",1807,"far hills boro",913,25980.821274365,0,2.16666666666667,1.08452168658003,0.0936793213648705,0.00496520100876422,3.88424377304968,1.10167487718202,0.0662108944401039,1.13065666381145,0.225432886786985,2.11340973359131,0.0951173147150176,230.60372261354,0.80087754952567,0.213348998190074,0.00435017305432953,0,6.58333333333333,0.884619348134983,0.00775098492904949,1.3,4.13014097524696,1.1447992262055,2318.5,737850,33.4,0.101018768553971,0.0106822719274758,0.0950237641716789,14014.0715055875,0.5,142,2.4607420991135,0.331869531310786,0,58.0791320821272,2.01250382931628,3.09655044078252,4.79984816238245,4.62,2,0.0351413063643545,47,2.1,0,0,0,0,0,0,0,0,0,0
"485",1808,"franklin twp",65683,247483.30394129,0.0156923028411745,7.34722222222222,2.0198308866939,7.64089400709051,0.0114149114506333,6.1560902764741,0.617002173609118,0.388715743031691,0.491185743945329,0.242171178554127,12.8040065673687,0.243625060959476,3826.94617231209,0.669273477723169,0.28222308894956,0.0398094533283997,0.0254317802246157,14.5861111111111,0.910647719001979,0.000414161133812417,2.26,23.2572369899875,11.3661388329364,1495,361050,31.65,0.442858583009988,0.0327917117089206,0.174671771877742,12189.5698271405,3.2,202,1.15264386645303,0.789873591716303,0,1.12842254142984,0.412444832089137,0.873847194441221,62.6476013267717,2.46,2,0.265403762411309,30,1,9.15192131188815,11.4399016398602,13.7278819678322,20.5918229517483,10.9823055742658,4,5,6,9,24
"486",1809,"green brook twp",7108,23295.8157872509,0.0404143420178453,5.12222222222222,0.630029091837902,5.56064395174351,0.0177285055724909,2.02594624586111,0.0447758001872164,0.142717174487361,0.308676122865491,0.0621429564775429,7.50387850085735,0.0540567811113292,789.342807324744,0.709664932528409,0.434290780141844,0.0836524822695035,0.00957446808510638,11.3111111111111,0.970367402065165,1.31445641363145e-05,2.4,9.51370640364442,2.74186541639255,1321,280200,37.3,0.00422012376409556,0.0171573999283977,0.0759027204312533,5969.98326131597,3.3,68,0.889943529209443,0.161344171435307,0,0.431006741286545,3.29273431726684,4.22234984795979,5.10384014424761,3.37,2,0.305119170966745,21,0.4,20.7155440784877,20.7155440784877,20.7155440784877,20.7155440784877,16.5724352627901,1,1,1,1,4
"487",1810,"hillsborough twp",39432,291064.4903941,0.005660482418372,4.22307692307692,1.00440328816554,9.16579677614638,0.00588872932482851,6.39158977040772,1.85129790376794,0.715175201604161,0.933200071614853,0.66308697138475,6.44164881593429,0.214928895863395,3242.05960706467,0.697563331109705,0.239499216285391,0.0198408761730918,0.012298508816435,8.62307692307692,0.930835649076308,0.000477221233003329,2.26,24.1116371226826,5.88548721537808,1761,399950,31.3,0.413196307940848,0.0198737190407249,0.221143649446399,16502.0689905918,1.7,5527,3.43376803051377,1.43683291492611,0.25,0.796294521403761,0.945518485029917,0.832403832462696,36.4081135588416,4.75,2,0.135475131118225,42,0.2,14.8465379822271,11.1349034866703,22.2698069733406,11.1349034866703,11.8772303857817,4,3,6,3,16
"488",1811,"manville boro",10243,12932.8369740265,0.127396028886992,7.18333333333333,0.912746711487155,23.8923547839894,0.0262896687465274,11.8631396901557,2.68529251102216,0.274815524967203,1.02459339793307,0.175913220489759,8.72124130551097,0.166035922549598,433.452607807097,0.562112248883929,0.476907374330186,0.150102066853789,0.00593263587649911,9.6,0.879343901920591,0,2.96,4.47669146072643,1.68568244115407,1362.5,277800,34.25,0.798303007489948,0.0430427210830384,0.331685574781747,14624.4847988281,8.5,5226,4.04937515023547,1.23178453107784,1,1.82773869708625,0.197573350940227,0.413301988237967,20.6431678449787,-2.63,2,0.792014932266707,10,0.7,0,74.5988319095235,74.5988319095235,44.7592991457141,38.7913925929522,0,5,5,3,13
"489",1812,"millstone boro",413,3660.83439123312,0.032149391563673,4.46,0.250587174535144,168.158015896873,0.00355110300294711,3.78297406631497,0.974472091526676,0.58848153699028,0.737462291139518,0.425097176253597,0,0.304278197614069,0,0.742889282226562,0.303358124859139,0.0256930358350237,0,12.6,0.922912146719401,0,2.61,6.39073221233611,0.874597269849187,1609,401400,31.1,0.000104824313218833,0.000384214935839337,0.10772715777998,6442.24969987894,3.8,273,1.31594691757059,0.833215837033523,0,89.6750082929329,335.639427231459,4.91942793115948,4.3108721742269,2,3,0.112815810785935,32,0,0,0,0,0,0,0,0,0,0,0
"490",1813,"montgomery twp",23181,171506.559468833,0.00548947102968921,3.40833333333333,2.55087583600964,2.90237670281903,0.00597644779986546,5.10106864038663,1.25008775021184,0.680894069540106,0.627681377060322,1.04090038015775,5.23817596202746,0.182934513981794,2025.85510151246,0.703005214734024,0.312138922962215,0.0219159631527046,0.00164514034201602,4.66666666666667,0.967332968054228,0.00139790492683026,2.4,8.86836555497573,1.77571276774744,2108,578800,27.25,0.166601817031665,0.017001619782406,0.217419295174079,24827.9598741092,1.2,4564,3.78167110633354,1.73651736096879,0,0.611112713410546,0.835959306801863,0.172706782448593,18.851422706193,6.74,2,0.135161011169445,51,0.3,6.48846773997124,12.9769354799425,0,6.48846773997124,5.190774191977,1,2,0,1,4
"491",1814,"north plainfield boro",21536,14891.6967314674,0.102732732849763,14.6181818181818,2.52482892956255,27.1543261061,0.0331056970129031,7.13123275940683,0.257996125272906,0.427294477672162,0.493588337866085,0.245788318724919,15.4269539235729,0.0691098564832523,0,0.607909826660156,0.704559304193674,0.129909700293613,0.00171735637914797,14.3545454545455,0.94776561517913,0,3.64,8.86460537770821,5.01443941986293,1266,256900,44.9,0.693300797610263,0.0540173449734627,0.319808940465507,14566.1630386666,7.4,6001,4.19246402020395,0.356973658049376,0,0.474494194546398,0.952914018426782,1.17573610801267,35.7251789218926,-2.18,1,1.44617503219043,7,2.4,6.4047899403059,0,38.4287396418354,6.4047899403059,10.2476639044894,1,0,6,1,8
"492",1815,"peapack-gladstone boro",2571,30494.7398024157,0.0115773376834906,1.9,1.10535292654224,5.64414159867067,0.00590265734898125,4.85826070394522,1.00844899408123,0.615877518131967,1.56571021108921,0.649839365059056,0.194909424443935,0.0893722890606403,3889.29200317477,0.777532414362981,0.235959311762796,0.0249431879666703,0.00129856076182231,2.54,0.937306116431661,2.22505880880588e-05,1.87,5.03700166324982,0.84789223271321,1848,743600,35.2,0.333779066566974,0.0094373864012406,0.11505590983577,13358.2501587043,1.5,1415,2.75309886074829,0.85495630691548,0,0.896910635675853,0.0552024220800415,0.603490891704985,5.83916657045789,4.95,3,0.0843096224679488,40,0.4,0,0,0,0,0,0,0,0,0,0
"493",1816,"raritan boro",7880,10707.9483302078,0.153875958205318,7.36666666666667,0.474853766723951,9.52836690166639,0.0429587429650095,5.49375078138388,1.53073672588053,0.260838689962912,0.172937223840546,0.0483017384623457,21.4016172506739,0.0536895384450224,2006.66433989911,0.56758142578125,0.428802588996764,0.158961319155494,0.0579442132840191,14.9444444444444,0.886136450856453,1.21967152871039e-06,2.25,8.58983263025195,3.10745805178906,1572,368500,32.1,0.234415564239681,0.0269354993114577,0.149310117674303,8854.36967114725,3.7,2695,2.5135639290253,0.24831022023365,0,2.30820753482064,2.00707054213539,0.808025689487599,11.6483710304365,2.22,2,0.735901944704946,18,0.7,18.6084845419508,18.6084845419508,74.4339381678031,74.4339381678031,37.2169690839016,1,1,4,4,10
"494",1817,"rocky hill boro",677,3277.30742654177,0.071801171726981,4.4,0.494339519076637,0.0409332024856359,0.0195282259704068,4.60982991028808,0.865726163936679,0.257496945800354,0.363828693318663,0.219787379587803,1.77610333692142,0.30734036965554,15423.5588910512,0.720164306640625,0.467656682607601,0.0269317895796627,0.0183740246664989,7.2,0.815942923165851,0,2.04,3.04740587433204,0.589933222933509,1792,508300,29.7,0.000188233602729155,0.0160166661845101,0.190361756737879,20729.027049032,0,132,3.82795041116369,1.13634720108998,0,391.729127410246,10.8847496215993,2.03973310787195,4.77013871171611,4.6,2,0.206572015343209,56,0,0,0,0,0,0,0,0,0,0,0
"495",1818,"somerville boro",12217,12382.9156714301,0.133054569898295,8.21,0.84794170362408,8.59675634604715,0.114593366994651,9.86566846809697,2.26155469841533,0.170510844578895,0.182661417390341,0.164710958729872,12.8454172366621,0.0816872273687949,8863.20907018258,0.515219641113281,0.487041108668132,0.186221600373109,0.0277833300019988,18.63,0.81394891736085,0.00188275994812723,3.21,6.75462479874202,3.96401702131246,1424,314500,31.85,1.82717612875785,0.0349052499138822,0.257439658456221,13996.9344810489,6.9,5821,3.95882731555424,0.226710573310642,3.25,1.13464316535454,0.225938808547362,0.625779724366241,29.3253790089011,-0.86,2,0.986601243533229,9,1.2,12.2246295820788,24.4492591641576,24.4492591641576,36.6738887462364,19.5594073313261,1,2,2,3,8
"496",1819,"south bound brook boro",4565,3903.79757590382,0.0301415036158383,5.95,0.408850740504061,34.7388396960196,0.0268968864185255,3.6329469279511,0.372593879061818,0.0280372262801072,0.164163467616921,0.043247972750346,13.3863485752154,0.170724259650588,9188.42689700651,0.536110717773437,0.637650538770336,0.0555672934713712,0.0126769490809212,15.7333333333333,0.840788537829162,2.09116422664615e-06,3.37,5.73476964986315,2.09281785815336,1410,309950,33.25,0.473034730802149,0.03920014651071,0.112400584093385,5916.78221025987,4.7,1866,0.970399945530067,0.160051094625722,0,2.00350535064614,0.448244088858332,2.43173674140757,6.78638130531919,-0.42,2,1.16937415714827,11,0,0,0,0,0,0,0,0,0,0,0
"497",1820,"warren twp",15736,103648.910824619,0.0136249450115503,2.56923076923077,0.863220264281465,4.05584715452758,0.00973478632792673,4.40153911545204,0.579820591251431,0.478438526429313,0.749731034190117,0.467670622009757,0.814574589851202,0.0865008897804543,61.4841569890232,0.767935153377757,0.41724041867314,0.0345126756079118,0.00555577665459466,5.44615384615385,0.960769052110427,9.57351370793754e-07,2,15.1641418439037,1.45915057521442,1779,612600,28.9,0.0455126176384124,0.0120956863867752,0.140457934577045,18278.7248646002,2.3,4211,2.41257045496041,0.702145409098436,0,0.906613508222038,0.366502661346504,0.491161202122948,13.8028136833684,5.95,2,0.151820215714822,51,0.2,0,9.75335172954392,19.5067034590878,0,5.85201103772636,0,1,2,0,3
"498",1821,"watchung boro",6050,31904.6817288131,0.022131350270487,4.97777777777778,0.945653172917767,4.37827560792816,0.0165179519570028,1.70479067243641,0.137158670603383,0.243535654155904,0.20549379154834,0.108461370851147,1.82167324060619,0.0257402052977772,0,0.725293879045759,0.498228738396297,0.0663770589300028,0,8.6,0.861083555834641,0,2.08,9.62578377072062,2.13961821082703,1534,453600,36.5,0.0038731022265096,0.0130113419991718,0.0656181919686357,7057.30568912979,0.8,4058,1.20504188514815,0.216902225772679,0,1.16190557359392,28.9203781513438,2.45829702710334,5.80138787213992,5.24,2,0.189627342200886,46,1.2,0,26.6169879289804,53.2339758579608,0,15.9701927573882,0,1,2,0,3
"499",1901,"andover boro",569,7197.1543900885,0.0163514540630689,3.43333333333333,0.0532906753680266,2.11982446897234,0.0115323356289679,1.44890200142241,0.17387032989966,0.189580205253621,0.1449449419592,0.230972327257631,0,0.426006604949775,6791.4211421341,0.772525,0.145231545162769,0.0610958276020174,0.00962861072902338,0,0.894338125495954,0.0210342290135433,2.73,3.11591200580071,0.378316417137261,1329,276000,34.5,0,0.022244921215226,0.0241753704761664,1880.97383216219,1.8,43,0.667040343925553,0.181685191248445,1,6.13815684098924,0.282475916288295,1.0801371173084,0.939446749417195,0.9,3,0.0790590237696712,34,3.4,0,0,0,0,0,0,0,0,0,0
"500",1902,"andover twp",5938,109757.352767124,0.0128666073064218,2.92727272727273,0.203147480168378,10.0549467813732,0.00266041401909124,5.18449936743679,0.448309381038093,0.552839894947739,0.419832090536965,0.595429538970459,1.83813443072702,0.184957411948848,7222.21766768554,0.778329242519163,0.137203384726572,0.0140101782702963,0.00173151047940255,1.01818181818182,0.927349263420484,0.0102070447049036,3.16,10.1316519779952,1.48769737351498,1336,333500,32.3,0.000955159519657184,0.0278209731488937,0.0965435343696463,7466.481633063,2.2,1949,2.48990934793061,0.471187283671653,0,0.158374241351135,0.155193146487771,1.81364169205536,10.5092744933369,2.72,3,0.0541011590594651,23,0.7,25.0358531912492,0,0,25.0358531912492,10.0143412764997,1,0,0,1,2
"501",1903,"branchville boro",786,3163.0962255652,0.111609698857445,2,0.00910911417465673,0.321232373062181,0.0531125163509627,0.386285353663974,0.0740688255956879,0.0890711681293276,0.0515802090790116,0.0315498383992455,0.632911392405063,0.0186841010312624,61.6951394347937,0.69099287109375,0.457007625558769,0.157244280830923,0,1.3,0.950723722191508,9.20486120652542e-06,2.05,2.34513813765716,0.374168509813617,1385.5,302450,34.4,0.00454085120913516,0.033456365281122,0.00597846414882868,437.958694575971,2.9,33,0.250915175643666,0.0405045032124279,0,1.34003577561159,0.527286994376562,14.6318254002192,0.133984514211228,-0.46,3,0.248490701499147,17,0,1735.74654028967,0,0,0,347.149308057934,1,0,0,0,1
"502",1904,"byram twp",7974,119923.180402372,0.00686928170302883,2.91666666666667,0.341977009565718,13.4767223997892,0.00232648933312046,7.5488095240226,0.594631843245372,0.694424279108969,0.628681772643615,0.758891548678715,0,0.341594259090541,10682.4328621336,0.773545200435451,0.128368291793648,0.00792498778918982,0.00202940225504427,1.89166666666667,0.890676910174779,0.00600364888341779,3.21,14.4573234693334,1.51238601440522,1468.5,274950,33,0.22435686844801,0.0300294576231766,0.174283173816037,11688.1745353221,1.5,2250,3.08379867947677,1.05771349487286,0,1.08744181199537,1.08967756059843,1.38392203518033,10.5470435666489,3.7,3,0.0664925661014429,48,0.1,17.2207445372762,17.2207445372762,0,0,6.88829781491046,1,1,0,0,2
"503",1905,"frankford twp",5345,186321.733083404,0.00315808704068023,1.87142857142857,0.45231893601937,9.88114756404185,0.00142227101269704,9.96354543688366,1.8217326667648,2.39404210432247,1.33734495653222,0.746940189104694,0,0.186544306258808,804.680763557423,0.757102905005151,0.124657443276148,0.00800885445489762,0.00136358605423354,0.6,0.82540275445027,0.0051958928469705,2.26,7.94874395233904,0.906440472399088,1456,294300,36,0.0552744213586122,0.0355453230811131,0.168065641854228,11065.3357746729,3.1,1888,6.42748888760259,1.10694087427736,0,0.0858159189674526,0.077058233529738,0.227193330423738,10.6664809823948,1.84,3,0.028686937973078,30,0.9,0,50.6148327107251,25.3074163553625,75.9222490660876,30.368899626435,0,2,1,3,6
