Place.Name,SSN,TRACTID,prop_of_ct
howell twp,"1319","34029717101",0.00146665403065873
freehold twp,"1316","34029717101",0.0168509673508179
jackson twp,"1511","34025811303",0.00519796491251613
howell twp,"1319","34025811303",0.994802035087484
jackson twp,"1511","34025811301",0.000414765233643208
howell twp,"1319","34025811301",0.998592867122986
freehold twp,"1316","34025811301",0.000992367643370366
burlington city,"0305","34005701205",0.983535550572313
burlington twp,"0306","34005701205",0.0164644494276866
burlington city,"0305","34005701204",1
burlington twp,"0306","34005701301",0.00969174475312022
florence twp,"0315","34005701301",0.99030825524688
mount laurel twp,"0324","34005704004",0.000345943788278055
evesham twp,"0313","34005704004",0.999654056211722
mount laurel twp,"0324","34005702907",0.99991045083883
evesham twp,"0313","34005702907",8.95491611701748e-05
cherry hill twp,"0409","34007607503",0.000264562805341997
voorhees twp,"0434","34007607503",0.996204859252582
evesham twp,"0313","34007607503",0.00353057794207642
cherry hill twp,"0409","34005704006",0.0141655662050969
evesham twp,"0313","34005704006",0.985834433794903
winslow twp,"0436","34007609203",0.9998853512347
pine hill boro,"0428","34007609203",4.52293694599744e-05
gloucester twp,"0415","34007609203",6.94193958394886e-05
winslow twp,"0436","34007609000",0.00595061238614902
waterford twp,"0435","34007609000",0.0051751098026512
chesilhurst boro,"0410","34007609000",0.9888742778112
berlin boro,"0405","34007607701",0.0124785529826736
clementon boro,"0411","34007607701",0.000726578484850463
lindenwold boro,"0422","34007607701",0.962579071390308
gibbsboro boro,"0413","34007607701",0.00501172800708857
berlin twp,"0406","34007607701",0.0190992381814376
voorhees twp,"0434","34007607701",0.000104830953641649
waterford twp,"0435","34007608800",6.01241819714678e-05
berlin boro,"0405","34007608800",0.00609586668059776
berlin twp,"0406","34007608800",0.993837720222082
voorhees twp,"0434","34007608800",6.28891534907916e-06
mount laurel twp,"0324","34005700505",0.000406653314851598
moorestown twp,"0322","34005700505",0.997190933011335
cinnaminson twp,"0308","34005700505",0.000289212104474709
delran twp,"0310","34005700505",0.00210267704719452
willingboro twp,"0338","34005700505",1.05245221438094e-05
willingboro twp,"0338","34005702809",0.999715933398898
edgewater park twp,"0312","34005702809",0.000284066601102029
willingboro twp,"0338","34005702804",1
willingboro twp,"0338","34005701002",7.77230448067817e-07
beverly city,"0302","34005701002",2.32996492119874e-05
edgewater park twp,"0312","34005701002",0.982813402230663
burlington twp,"0306","34005701002",0.0171625208896767
cherry hill twp,"0409","34007603400",0.997218896894516
maple shade twp,"0319","34007603400",0.000510065326886197
mount laurel twp,"0324","34007603400",0.00227103777859753
cherry hill twp,"0409","34007603501",0.994036578237207
mount laurel twp,"0324","34007603501",0.00338467523447845
evesham twp,"0313","34007603501",0.00257874652831466
cherry hill twp,"0409","34005704005",0.000322494016460848
evesham twp,"0313","34005704005",0.999677505983539
winslow twp,"0436","34007608403",9.7468866296255e-05
washington twp,"0818","34007608403",0.00130669235688931
gloucester twp,"0415","34007608403",0.998595838776814
winslow twp,"0436","34007608402",0.00119951617499148
pine hill boro,"0428","34007608402",0.00107052708084562
gloucester twp,"0415","34007608402",0.997729956744163
pine hill boro,"0428","34007608503",0.999045321625993
clementon boro,"0411","34007608503",0.00043112734829461
lindenwold boro,"0422","34007608503",0.000514546243947213
gloucester twp,"0415","34007608503",9.00478176487048e-06
clementon boro,"0411","34007607702",0.000161645876060221
laurel springs boro,"0420","34007607702",0.00031851216011343
lindenwold boro,"0422","34007607702",0.977118710282837
stratford boro,"0432","34007607702",0.00562332814964855
gibbsboro boro,"0413","34007607702",0.00468978045102875
voorhees twp,"0434","34007607702",0.0120880230803119
laurel springs boro,"0420","34007608001",0.00212453817401185
lindenwold boro,"0422","34007608001",0.000790392932523051
stratford boro,"0432","34007608001",0.994907114007701
hi-nella boro,"0419","34007608001",0.00175763433150801
somerdale boro,"0431","34007608001",0.000420320554255957
somerdale boro,"0431","34007607507",0.0131284859890178
cherry hill twp,"0409","34007607507",0.000277418634054347
voorhees twp,"0434","34007607507",0.986594095376928
cherry hill twp,"0409","34005702906",0.000879341382856778
mount laurel twp,"0324","34005702906",0.992144652208077
moorestown twp,"0322","34005702906",0.0025830984266808
evesham twp,"0313","34005702906",0.0043929079823852
cherry hill twp,"0409","34005700405",0.00251234365519896
maple shade twp,"0319","34005700405",0.997487656344801
maple shade twp,"0319","34005700501",0.00182000804564795
mount laurel twp,"0324","34005700501",0.00466148394748727
moorestown twp,"0322","34005700501",0.993518508006865
maple shade twp,"0319","34005700305",0.00459127221229822
pennsauken twp,"0427","34005700305",0.00830108598986395
moorestown twp,"0322","34005700305",0.00959925554228832
cinnaminson twp,"0308","34005700305",0.977508386255549
cherry hill twp,"0409","34007603301",1
cherry hill twp,"0409","34007603303",1
cherry hill twp,"0409","34007603603",1
cinnaminson twp,"0308","34005700306",0.995218620579095
delran twp,"0310","34005700306",0.0047813794209048
delran twp,"0310","34005700702",0.0121967367038293
riverside twp,"0330","34005700702",0.987803263296171
audubon boro,"0401","34007603901",0.00297489374591296
haddonfield boro,"0417","34007603901",0.00881080860541902
collingswood boro,"0412","34007603901",0.00317970380590543
haddon twp,"0416","34007603901",0.985034593842763
cherry hill twp,"0409","34007606200",0.00486196409021062
haddonfield boro,"0417","34007606200",0.987661966721793
haddon twp,"0416","34007606200",0.00747606918799643
washington twp,"0818","34007611300",0.0188145870405003
gloucester twp,"0415","34007611300",0.9811854129595
gloucester twp,"0415","34007608209",1
mantua twp,"0810","34015501208",8.80417645226708e-05
washington twp,"0818","34015501208",0.9942647076629
glassboro boro,"0806","34015501208",0.00445543111354954
pitman boro,"0815","34015501208",0.00119181945902819
washington twp,"0818","34015501202",1
washington twp,"0818","34015501405",0.00185878784356483
glassboro boro,"0806","34015501405",0.99812178527344
pitman boro,"0815","34015501405",1.94268829947201e-05
mantua twp,"0810","34015501301",0.00312299529702111
washington twp,"0818","34015501301",0.000270664934709003
glassboro boro,"0806","34015501301",0.00549944626202147
pitman boro,"0815","34015501301",0.991106893506248
oldmans twp,"1706","34015502400",0.00199272676287318
woolwich twp,"0824","34015502400",0.000670233687281025
logan twp,"0809","34015502400",0.996486532309461
greenwich twp,"0807","34015502400",0.000850507240384869
mantua twp,"0810","34015502002",0.00636571746922756
elk twp,"0804","34015502002",0.000821285517610456
south harrison twp,"0816","34015502002",0.000465289569229232
glassboro boro,"0806","34015502002",0.0021783549466257
harrison twp,"0808","34015502002",0.990169352497307
mantua twp,"0810","34015500703",0.991047296128084
east greenwich twp,"0803","34015500703",0.00735373738554105
glassboro boro,"0806","34015500703",0.000760068887603159
pitman boro,"0815","34015500703",0.000836567308605308
harrison twp,"0808","34015500703",2.33029016682547e-06
franklin twp,"0805","34015501500",0.00110001133942633
clayton boro,"0801","34015501500",0.985268497137372
elk twp,"0804","34015501500",0.00182262165613761
monroe twp,"0811","34015501500",0.00127394812587065
glassboro boro,"0806","34015501500",0.0105349217411937
glassboro boro,"0806","34015501404",0.999172276344921
pitman boro,"0815","34015501404",0.000827723655079052
franklin twp,"0805","34015501701",0.999895977005718
clayton boro,"0801","34015501701",0.000104022994281722
franklin twp,"0805","34015501606",0.00430402774156358
monroe twp,"0811","34015501606",0.995695972258436
winslow twp,"0436","34007609202",1
winslow twp,"0436","34007609205",0.998622554421635
folsom boro,"0110","34007609205",7.27774361726168e-05
monroe twp,"0811","34007609205",0.00130466814219185
port republic city,"0120","34001010501",0.153762003910701
brigantine city,"0103","34001010501",0.00518360002186527
little egg harbor twp,"1516","34001010501",0.00878463242557845
washington twp,"0336","34001010501",0.000268411510002467
bass river twp,"0301","34001010501",0.000587323484261505
galloway twp,"0111","34001010501",0.831414028647591
hamilton twp,"0112","34001011401",0.996560021093143
folsom boro,"0110","34001011401",9.82591060448215e-07
hammonton town,"0113","34001011401",2.69092512724724e-05
mullica twp,"0117","34001011401",0.000433405987703643
galloway twp,"0111","34001011401",0.00297868107682087
atlantic city,"0102","34001002300",1
atlantic city,"0102","34001002400",1
atlantic city,"0102","34001001500",1
absecon city,"0101","34001011900",7.77660231722464e-05
pleasantville city,"0119","34001011900",0.991562995460149
egg harbor twp,"0108","34001011900",0.00835923851667851
atlantic city,"0102","34001010505",0.00557532451687014
brigantine city,"0103","34001010505",0.000201744391354675
absecon city,"0101","34001010505",0.00415834337978876
galloway twp,"0111","34001010505",0.990064587711986
ventnor city,"0122","34001013302",1
atlantic city,"0102","34001000400",1
atlantic city,"0102","34001000300",1
linwood city,"0114","34001012302",0.000536927513391615
northfield city,"0118","34001012302",0.971060651565085
pleasantville city,"0119","34001012302",0.00064114935010369
egg harbor twp,"0108","34001012302",0.0277612715714192
pleasantville city,"0119","34001012200",0.99803027360264
egg harbor twp,"0108","34001012200",0.0019697263973596
atlantic city,"0102","34001010105",0.0070271616049944
brigantine city,"0103","34001010105",0.992066878079874
galloway twp,"0111","34001010105",0.000905960315131411
atlantic city,"0102","34001001900",0.995049528900983
brigantine city,"0103","34001001900",0.00495047109901696
buena boro,"0104","34015501703",0.000513505010433576
newfield boro,"0813","34015501703",0.00395278471045581
vineland city,"0614","34015501703",0.00166351916857732
franklin twp,"0805","34015501703",0.992775692766444
upper pittsgrove twp,"1714","34015501703",0.000628402829615301
pittsgrove twp,"1710","34015501703",0.00046609551447408
vineland city,"0614","34011040500",1
vineland city,"0614","34011040400",1
somers point city,"0121","34001012602",0.00469471595720975
linwood city,"0114","34001012602",0.956966839340961
egg harbor twp,"0108","34001012602",0.0383384447018294
downe twp,"0604","34011990000",0.333217924219866
lawrence twp,"0608","34011990000",0.165493302174863
greenwich twp,"0606","34011990000",0.000286529681950013
fairfield twp,"0605","34011990000",0.117031864550448
maurice river twp,"0609","34011990000",0.383970379372872
vineland city,"0614","34011010101",0.000157392288365852
dennis twp,"0504","34011010101",0.000163499559722056
upper twp,"0511","34011010101",1.42672410281715e-06
commercial twp,"0602","34011010101",0.00144715871739921
weymouth twp,"0123","34011010101",2.27257568054285e-05
estell manor city,"0109","34011010101",8.19913872918969e-05
millville city,"0610","34011010101",0.000448601364754094
buena vista twp,"0105","34011010101",0.000242028102722135
maurice river twp,"0609","34011010101",0.997435176098836
west wildwood boro,"0513","34009021001",0.000114808251507034
north wildwood city,"0507","34009021001",0.000246831064993251
stone harbor boro,"0510","34009021001",8.23874633073389e-05
avalon boro,"0501","34009021001",8.49102130642781e-05
middle twp,"0506","34009021001",0.998687317596676
dennis twp,"0504","34009021001",0.000560784187092735
wildwood city,"0514","34009021001",0.000222961223359713
middle twp,"0506","34009021002",0.999779044205189
dennis twp,"0504","34009021002",0.000220955794810582
middle twp,"0506","34009020700",0.00212222630051761
sea isle city,"0509","34009020700",0.00208421293395654
dennis twp,"0504","34009020700",0.994412071110326
upper twp,"0511","34009020700",0.00138148965519941
wildwood crest boro,"0515","34009021600",0.994483049616385
lower twp,"0505","34009021600",0.00426510560795838
wildwood city,"0514","34009021600",0.00125184477565651
middle twp,"0506","34009022102",1
woodcliff lake boro,"0268","34003043001",0.00178408141915663
park ridge boro,"0247","34003043001",0.997189286961298
montvale boro,"0236","34003043001",0.00102663161954574
hillsdale boro,"0227","34003026100",0.974203717427968
westwood boro,"0267","34003026100",0.000577974261910643
river vale twp,"0253","34003026100",0.0190880279659376
woodcliff lake boro,"0268","34003026100",2.92323722736211e-05
park ridge boro,"0247","34003026100",0.0061010479719102
harrington park boro,"0224","34003024100",0.001608046104745
norwood boro,"0241","34003024100",0.00393475477901191
northvale boro,"0240","34003024100",0.000946302124131425
old tappan boro,"0243","34003024100",0.983850580958227
river vale twp,"0253","34003024100",0.00966031603388483
alpine boro,"0202","34003002300",0.00456176071118736
harrington park boro,"0224","34003002300",0.00128062310494412
norwood boro,"0241","34003002300",0.992036015985583
rockleigh boro,"0255","34003002300",0.00063102863405294
northvale boro,"0240","34003002300",0.000587755739315251
old tappan boro,"0243","34003002300",6.2610846862364e-05
closter boro,"0207","34003002300",0.00084020497805522
washington twp,"0266","34003014000",0.00105325745959886
harrington park boro,"0224","34003014000",0.00310864365837623
oradell boro,"0244","34003014000",0.0061916565389279
haworth boro,"0226","34003014000",0.00525498424681373
paramus boro,"0246","34003014000",0.000452538646759802
closter boro,"0207","34003014000",0.00152610950699278
emerson boro,"0214","34003014000",0.977270964216544
westwood boro,"0267","34003014000",0.00394994191181219
river vale twp,"0253","34003014000",0.0011919038141741
washington twp,"0266","34003059200",0.00392293968805774
hillsdale boro,"0227","34003059200",0.000784723567016423
emerson boro,"0214","34003059200",0.00568159055888846
westwood boro,"0267","34003059200",0.989610746186037
alpine boro,"0202","34003009100",0.00460489881236951
cresskill boro,"0208","34003009100",0.0037898729033596
dumont boro,"0210","34003009100",2.25451232624574e-05
demarest boro,"0209","34003009100",0.990118109847531
closter boro,"0207","34003009100",0.0014645733134778
alpine boro,"0202","34003002100",0.990571244035978
norwood boro,"0241","34003002100",0.00132544408012567
rockleigh boro,"0255","34003002100",0.00395437442021815
cresskill boro,"0208","34003002100",0.00100248093545326
demarest boro,"0209","34003002100",0.00157544460506378
closter boro,"0207","34003002100",0.00157101192316085
ho-ho-kus boro,"0228","34003056100",0.00630819209549343
waldwick boro,"0264","34003056100",0.987595093385169
saddle river boro,"0258","34003056100",0.00609671451933753
washington twp,"0266","34003047100",0.00770371550220113
ridgewood village,"0251","34003047100",0.988268790314873
ho-ho-kus boro,"0228","34003047100",0.00400797190394161
paramus boro,"0246","34003047100",1.95222789841695e-05
bergenfield boro,"0203","34003003300",0.993463879634758
new milford boro,"0238","34003003300",0.00401385459539889
dumont boro,"0210","34003003300",0.00252226576984361
bergenfield boro,"0203","34003010200",0.0307794524803344
dumont boro,"0210","34003010200",0.969220547519666
ridgewood village,"0251","34003042400",0.000121325034798867
fair lawn boro,"0217","34003042400",0.00541600691164766
glen rock boro,"0222","34003042400",6.51958053605291e-06
paramus boro,"0246","34003042400",0.994456148473017
washington twp,"0266","34003042302",0.00341864973480509
ridgewood village,"0251","34003042302",0.000191350621238746
oradell boro,"0244","34003042302",2.81189142398471e-05
paramus boro,"0246","34003042302",0.993306881798761
emerson boro,"0214","34003042302",0.00305499893095504
ridgewood village,"0251","34031143200",0.000306676182633445
wyckoff twp,"0270","34031143200",3.87398966315289e-05
glen rock boro,"0222","34031143200",2.95765286488957e-05
north haledon boro,"1606","34031143200",0.00797696297781849
hawthorne boro,"1604","34031143200",0.991648044414268
ridgewood village,"0251","34003047300",0.993238564229645
midland park boro,"0235","34003047300",0.00382081215367125
wyckoff twp,"0270","34003047300",0.00224353749003875
glen rock boro,"0222","34003047300",3.79104362957306e-06
hawthorne boro,"1604","34003047300",0.000693295083015684
midland park boro,"0235","34003061200",0.000258243111757698
wyckoff twp,"0270","34003061200",0.999741465634483
franklin lakes boro,"0220","34003061200",2.91253759504909e-07
englewood cliffs boro,"0216","34003015100",0.00540108775041782
englewood city,"0215","34003015100",0.99287890584219
tenafly boro,"0261","34003015100",0.00172000640739243
paterson city,"1608","34031181000",0.976183516391936
fair lawn boro,"0217","34031181000",0.00667041212054831
hawthorne boro,"1604","34031181000",0.0171460714875157
ridgewood village,"0251","34003017100",1.50681907883061e-05
fair lawn boro,"0217","34003017100",0.99744567506015
glen rock boro,"0222","34003017100",0.000127742687796797
paramus boro,"0246","34003017100",0.0024115140612646
fort lee boro,"0219","34003015500",0.00473683139676195
leonia boro,"0229","34003015500",0.000871892817434018
englewood cliffs boro,"0216","34003015500",0.00538081959072571
englewood city,"0215","34003015500",0.989010456195078
teaneck twp,"0260","34003003402",0.00579380001228791
bergenfield boro,"0203","34003003402",0.994206199987712
teaneck twp,"0260","34003003500",0.000349775788991247
tenafly boro,"0261","34003003500",0.0112881898653637
bergenfield boro,"0203","34003003500",0.988362034345645
rochelle park twp,"0254","34003017500",4.54845223011326e-05
saddle brook twp,"0257","34003017500",0.00480879048186818
elmwood park boro,"0211","34003017500",0.00268903695922079
fair lawn boro,"0217","34003017500",0.985803946896363
paramus boro,"0246","34003017500",0.00665274114024695
maywood boro,"0234","34003050000",0.00914033809935786
rochelle park twp,"0254","34003050000",0.939990982844852
saddle brook twp,"0257","34003050000",0.0498528248218372
lodi boro,"0231","34003050000",0.000398776320550178
paramus boro,"0246","34003050000",0.000617077913403015
maywood boro,"0234","34003023301",0.00232463569238641
hackensack city,"0223","34003023301",0.992285280530284
river edge boro,"0252","34003023301",2.60642566024225e-06
paramus boro,"0246","34003023301",0.00538747735166897
hackensack city,"0223","34003048100",0.00174760402978941
river edge boro,"0252","34003048100",0.973022758467769
new milford boro,"0238","34003048100",0.0248999820414255
oradell boro,"0244","34003048100",0.000329655461015665
hackensack city,"0223","34003054300",0.00215302074455379
teaneck twp,"0260","34003054300",0.995846702625791
bergenfield boro,"0203","34003054300",0.00180394214241194
river edge boro,"0252","34003054300",4.32945846532039e-05
new milford boro,"0238","34003054300",0.000153039902590088
north bergen twp,"0908","34003006300",0.00105190787947266
fairview boro,"0218","34003006300",0.00520596029702355
cliffside park boro,"0206","34003006300",0.963706113878107
edgewater boro,"0213","34003006300",0.0300360179453967
fort lee boro,"0219","34003013002",0.0037609138009011
edgewater boro,"0213","34003013002",0.996239086199099
fort lee boro,"0219","34003019303",0.993033830240756
leonia boro,"0229","34003019303",0.000335419960310001
palisades park boro,"0245","34003019303",0.00663074979893368
west new york town,"0912","34017015002",0.00199257337009932
guttenberg town,"0903","34017015002",0.998006186556855
north bergen twp,"0908","34017015002",1.24007304558337e-06
guttenberg town,"0903","34017014101",0.00153899727836244
north bergen twp,"0908","34017014101",0.989456516847383
edgewater boro,"0213","34017014101",0.0090044858742546
west new york town,"0912","34017015201",0.985395215001108
guttenberg town,"0903","34017015201",0.0146047849988917
west new york town,"0912","34017015300",0.967895066588839
guttenberg town,"0903","34017015300",0.0321049334111606
fort lee boro,"0219","34003045100",0.00100883315310086
fairview boro,"0218","34003045100",0.00926471126082255
cliffside park boro,"0206","34003045100",0.00272077847650119
ridgefield boro,"0249","34003045100",0.984867596816703
palisades park boro,"0245","34003045100",0.00213808029287225
fairview boro,"0218","34003018100",0.986027887107338
cliffside park boro,"0206","34003018100",0.0139721128926621
fort lee boro,"0219","34003019204",0.994091816572511
leonia boro,"0229","34003019204",0.00590818342748943
leonia boro,"0229","34003028001",0.971280376316394
englewood city,"0215","34003028001",0.0163046193756101
teaneck twp,"0260","34003028001",0.0106917629051082
palisades park boro,"0245","34003028001",0.00172324140288717
weehawken twp,"0911","34017016500",0.00968410599320538
union city,"0910","34017016500",0.990315894006795
weehawken twp,"0911","34017018100",0.997641472532591
union city,"0910","34017018100",0.00235852746740892
weehawken twp,"0911","34017018400",0.00967712675516448
union city,"0910","34017018400",0.0150955141550938
hoboken city,"0905","34017018400",0.975227359089742
hoboken city,"0905","34017018701",1
union city,"0910","34017016600",0.990139650776497
north bergen twp,"0908","34017016600",0.00986034922350304
weehawken twp,"0911","34017017300",0.00676641939990436
union city,"0910","34017017300",0.993233580600096
hoboken city,"0905","34017007700",0.00584751077603338
jersey city,"0906","34017007700",0.994152489223967
hoboken city,"0905","34017018800",1
jersey city,"0906","34017007400",1
union city,"0910","34017017000",0.99489367480818
north bergen twp,"0908","34017017000",0.0051063251918202
union city,"0910","34017016700",0.968022844483813
north bergen twp,"0908","34017016700",0.0319771555161875
weehawken twp,"0911","34017016100",0.015009688871171
union city,"0910","34017016100",0.980345733408643
west new york town,"0912","34017016100",0.00464457772018613
west new york town,"0912","34017015900",1
jersey city,"0906","34017007300",1
jersey city,"0906","34017002300",1
jersey city,"0906","34017007500",1
hoboken city,"0905","34017000800",0.00603182162506662
jersey city,"0906","34017000800",0.993968178374933
hoboken city,"0905","34017018900",0.9926093853805
jersey city,"0906","34017018900",0.00739061461949948
west new york town,"0912","34017014501",0.00107826756417665
guttenberg town,"0903","34017014501",6.92718308982259e-05
north bergen twp,"0908","34017014501",0.998852460604925
west new york town,"0912","34017015100",0.00291501072431937
guttenberg town,"0903","34017015100",0.934572565363201
north bergen twp,"0908","34017015100",0.0625124239124799
jersey city,"0906","34017000400",1
jersey city,"0906","34017000600",1
jersey city,"0906","34017000500",1
jersey city,"0906","34017004700",1
jersey city,"0906","34017006600",1
jersey city,"0906","34017007100",1
jersey city,"0906","34017001900",1
jersey city,"0906","34017001400",1
ridgefield park village,"0250","34003046200",0.980396108081971
bogota boro,"0204","34003046200",0.00238668562732598
hackensack city,"0223","34003046200",0.000191186969815818
teaneck twp,"0260","34003046200",0.0170260193208874
ridgefield park village,"0250","34003046100",0.969796593326695
leonia boro,"0229","34003046100",0.00439757605743775
teaneck twp,"0260","34003046100",0.00589836901387683
ridgefield boro,"0249","34003046100",0.00288291099471294
palisades park boro,"0245","34003046100",0.0170245506072772
jersey city,"0906","34017002800",1
jersey city,"0906","34017001800",1
jersey city,"0906","34017004900",1
trenton city,"1111","34021002902",0.000961486911829853
hamilton twp,"1103","34021002902",0.996709089924623
lawrence twp,"1107","34021002902",0.00232942316354687
hamilton twp,"1103","34021002903",0.996516422831891
lawrence twp,"1107","34021002903",0.00348357716810937
robbinsville twp,"1112","34021003006",0.00248938087850644
hamilton twp,"1103","34021003006",0.991808102186051
west windsor twp,"1113","34021003006",0.00570251693544284
robbinsville twp,"1112","34021003002",0.00357058609871237
hamilton twp,"1103","34021003002",0.996429413901288
trenton city,"1111","34021000300",0.99867255402242
hamilton twp,"1103","34021000300",0.00132744597758036
trenton city,"1111","34021000600",0.998694096231174
hamilton twp,"1103","34021000600",0.00130590376882607
trenton city,"1111","34021000900",1
trenton city,"1111","34021002400",1
robbinsville twp,"1112","34021004304",0.00792477308783786
east windsor twp,"1101","34021004304",0.0033210829989155
west windsor twp,"1113","34021004304",0.988139960338272
plainsboro twp,"1218","34021004304",0.000614183574974164
robbinsville twp,"1112","34021004407",0.000186809062579743
east windsor twp,"1101","34021004407",0.994399017756459
west windsor twp,"1113","34021004407",0.00541417318096102
trenton city,"1111","34021001101",1
bordentown city,"0303","34005701502",0.00199346261095591
chesterfield twp,"0307","34005701502",0.00155236159425461
bordentown twp,"0304","34005701502",0.975765040358192
hamilton twp,"1103","34005701502",0.0206891354365971
hamilton twp,"1103","34021003004",1
robbinsville twp,"1112","34021004405",0.00157941682728988
millstone twp,"1332","34021004405",0.00799780530089278
hightstown boro,"1104","34021004405",0.0032826244473253
east windsor twp,"1101","34021004405",0.985467125468593
cranbury twp,"1202","34021004405",0.00167302795589942
plumsted twp,"1523","34029717300",6.31162357960076e-06
jackson twp,"1511","34029717300",0.999735896537457
upper freehold twp,"1351","34029717300",2.72052995747936e-06
millstone twp,"1332","34029717300",0.000255071309005745
cherry hill twp,"0409","34007602601",0.00579383713233814
merchantville boro,"0424","34007602601",0.00109727597501723
pennsauken twp,"0427","34007602601",0.993108886892645
pennsauken twp,"0427","34007602902",1
gloucester twp,"0415","34007608206",0.995781932581125
somerdale boro,"0431","34007608206",0.000939325128009286
runnemede boro,"0430","34007608206",0.000629955139099897
magnolia boro,"0423","34007608206",0.00264878715176578
hi-nella boro,"0419","34007607401",0.0037892596194763
gloucester twp,"0415","34007607401",0.00468436268459485
somerdale boro,"0431","34007607401",0.988923959039946
magnolia boro,"0423","34007607401",0.00260241865598297
bellmawr boro,"0404","34007605800",0.0185553499627846
haddon heights boro,"0418","34007605800",0.97939501616896
mount ephraim boro,"0425","34007605800",0.00198778490480131
audubon boro,"0401","34007605800",6.18489634544923e-05
somerdale boro,"0431","34007606500",1.39791412467171e-05
magnolia boro,"0423","34007606500",0.00312253931537395
lawnside boro,"0421","34007606500",0.991541826834081
tavistock boro,"0433","34007606500",0.000820473599557069
barrington boro,"0403","34007606500",0.000474485936392115
cherry hill twp,"0409","34007606500",0.00402669517334938
barrington boro,"0403","34007606000",0.000679329558266153
haddon heights boro,"0418","34007606000",0.988964847745285
audubon boro,"0401","34007606000",9.70357864114199e-05
haddonfield boro,"0417","34007606000",0.0102587869100378
camden city,"0408","34007604400",6.1853181098169e-06
oaklyn boro,"0426","34007604400",0.0103402907567165
collingswood boro,"0412","34007604400",0.985773414087565
haddon twp,"0416","34007604400",0.00388010983760863
audubon boro,"0401","34007603902",0.00238928290055595
oaklyn boro,"0426","34007603902",0.000872117010451716
collingswood boro,"0412","34007603902",0.00157757455719382
haddon twp,"0416","34007603902",0.995161025531799
pennsauken twp,"0427","34005700104",0.00704624871261187
palmyra boro,"0327","34005700104",0.992953751287388
pennsauken twp,"0427","34005700304",0.03106909886217
palmyra boro,"0327","34005700304",0.00131048572033561
cinnaminson twp,"0308","34005700304",0.967620415417494
brooklawn boro,"0407","34007605200",0.000281405695615006
mount ephraim boro,"0425","34007605200",0.0104379254938004
gloucester city,"0414","34007605200",0.986984300700331
haddon twp,"0416","34007605200",0.00229636811025349
bellmawr boro,"0404","34007611700",0.00648403325380194
camden city,"0408","34007611700",0.00128195352901109
haddon heights boro,"0418","34007611700",0.00161198037513333
mount ephraim boro,"0425","34007611700",0.512222095712574
audubon boro,"0401","34007611700",1.52884802866694e-05
gloucester city,"0414","34007611700",0.0113049027072568
haddon twp,"0416","34007611700",0.467079745941937
camden city,"0408","34007600800",0.975819312046072
pennsauken twp,"0427","34007600800",0.0241806879539285
camden city,"0408","34007601101",1
camden city,"0408","34007600200",1
cherry hill twp,"0409","34007610600",1.84856418981786e-06
camden city,"0408","34007610600",0.0087403245964016
collingswood boro,"0412","34007610600",0.0335053392166851
pennsauken twp,"0427","34007610600",0.957752487622724
camden city,"0408","34007610500",0.0137548672516221
pennsauken twp,"0427","34007610500",0.986245132748378
camden city,"0408","34007601600",1
camden city,"0408","34007602000",0.978497886226422
gloucester city,"0414","34007602000",0.0105328884231717
woodlynne boro,"0437","34007602000",0.00109071163248266
collingswood boro,"0412","34007602000",0.000818858802242295
haddon twp,"0416","34007602000",0.00905965491568167
woodbury heights boro,"0823","34015500900",0.988757446223287
woodbury city,"0822","34015500900",0.00307606396533115
deptford twp,"0802","34015500900",0.00816648981138242
mantua twp,"0810","34015501106",0.00079668249635426
wenonah boro,"0819","34015501106",0.00190370946543251
washington twp,"0818","34015501106",0.000654486738661969
woodbury heights boro,"0823","34015501106",0.00378463941274811
deptford twp,"0802","34015501106",0.992860481886803
camden city,"0408","34007610300",1
national park boro,"0812","34015500201",0.004344225900309
west deptford twp,"0820","34015500201",0.991162863930891
westville boro,"0821","34015500201",0.0044929101687999
woodbury city,"0822","34015501001",0.991600583097845
deptford twp,"0802","34015501001",0.00261202167627542
west deptford twp,"0820","34015501001",0.00578739522587991
woodbury city,"0822","34015500205",0.000646593572539149
paulsboro boro,"0814","34015500205",0.0119905009356929
national park boro,"0812","34015500205",0.00179681683574491
west deptford twp,"0820","34015500205",0.985566088656023
mantua twp,"0810","34015500203",0.00565980114064069
east greenwich twp,"0803","34015500203",0.00131797957788157
woodbury heights boro,"0823","34015500203",0.00225464569154223
woodbury city,"0822","34015500203",9.24664630223321e-05
deptford twp,"0802","34015500203",0.00206705648625124
west deptford twp,"0820","34015500203",0.988608050640662
east greenwich twp,"0803","34015500400",3.19892066080445e-05
greenwich twp,"0807","34015500400",0.00330887096201661
paulsboro boro,"0814","34015500400",0.975733437994562
west deptford twp,"0820","34015500400",0.0209257018368133
point pleasant boro,"1524","34029713700",0.0155437688068639
brick twp,"1506","34029713700",0.984456231193136
bay head boro,"1502","34029711400",0.00417220940240211
point pleasant boro,"1524","34029711400",0.992400769638832
brick twp,"1506","34029711400",0.00342702095876642
mantoloking boro,"1519","34029712000",0.446572773281103
bay head boro,"1502","34029712000",0.51945157886368
point pleasant boro,"1524","34029712000",0.000749883933921758
point pleasant beach boro,"1525","34029712000",2.35362219726467e-06
brick twp,"1506","34029712000",0.0332234102990975
toms river twp,"1507","34029722402",1
mantoloking boro,"1519","34029714400",0.000746708986935679
toms river twp,"1507","34029714400",0.000486366517180887
